,assists,blocks,date,defensive_rebounds,field_goal_attempts,field_goals,first_name,free_throw_attempts,free_throws,is_home,last_name,offensive_rebounds,opponent,personal_fouls,points,seconds_played,steals,team,three_point_field_goal_attempts,three_point_field_goals,total_rebounds,turnovers
42,4,0,2012-10-30,6,8,1,Metta,2,1,True,World,2,DAL,1,3,2189.0,3,LAL,3,0,8,3
43,6,0,2012-10-30,1,13,2,A.J.,1,1,False,Price,1,CLE,1,7,1764.0,0,WAS,9,2,2,1
44,0,0,2012-10-30,2,7,3,Eddy,2,1,False,Curry,2,LAL,4,7,1004.0,0,DAL,0,0,4,1
45,6,0,2012-10-30,0,2,0,Steve,0,0,True,Blake,0,DAL,2,0,831.0,1,LAL,1,0,0,1
46,1,0,2012-10-30,0,7,2,Jason,4,4,False,Terry,0,MIA,3,8,1491.0,1,BOS,3,0,0,3
47,1,0,2012-10-30,0,2,1,Norris,0,0,True,Cole,0,BOS,2,3,381.0,0,MIA,2,1,0,1
48,0,0,2012-10-30,1,2,1,Jared,0,0,False,Sullinger,0,MIA,1,2,486.0,0,BOS,0,0,1,0
49,0,0,2012-10-30,3,4,0,Jeff,4,3,False,Green,0,MIA,0,3,1384.0,1,BOS,0,0,3,1
50,0,0,2012-10-30,2,3,1,Jodie,0,0,True,Meeks,0,DAL,1,3,784.0,0,LAL,3,1,2,1
51,1,0,2012-10-30,0,0,0,Mike,0,0,True,Miller,0,BOS,1,0,396.0,0,MIA,0,0,0,0
52,0,0,2012-10-30,1,2,1,Luke,0,0,True,Walton,0,WAS,0,2,734.0,0,CLE,1,0,1,2
53,0,0,2012-10-30,0,0,0,Dahntay,0,0,False,Jones,0,LAL,2,0,502.0,0,DAL,0,0,0,0
54,1,0,2012-10-30,0,5,2,Donald,0,0,True,Sloan,0,WAS,2,4,806.0,0,CLE,1,0,0,2
55,0,0,2012-10-30,3,1,0,Udonis,0,0,True,Haslem,0,BOS,1,0,663.0,0,MIA,0,0,3,1
56,2,0,2012-10-30,1,9,2,Alonzo,0,0,True,Gee,2,WAS,5,4,2033.0,2,CLE,2,0,3,3
57,1,0,2012-10-30,4,5,1,C.J.,0,0,True,Miles,0,WAS,0,2,1062.0,0,CLE,1,0,4,3
58,1,1,2012-10-30,0,9,2,Trevor,0,0,False,Booker,1,CLE,4,4,1005.0,1,WAS,1,0,1,4
59,12,1,2012-10-31,5,25,14,James,6,5,False,Harden,1,DET,2,37,2644.0,4,HOU,10,4,6,4
60,5,1,2012-10-31,8,15,9,Dwight,19,15,False,Howard,6,POR,5,33,2481.0,1,LAL,0,0,14,3
61,3,3,2012-10-31,5,12,6,Joakim,12,11,True,Noah,5,SAC,2,23,2401.0,5,CHI,0,0,10,2
62,8,0,2012-10-31,6,11,6,Kyle,7,7,True,Lowry,1,IND,3,21,2172.0,5,TOR,3,2,7,2
63,1,0,2012-10-31,1,14,10,Jamal,8,6,True,Crawford,1,MEM,1,29,1791.0,1,LAC,7,3,2,1
64,1,1,2012-10-31,2,16,9,Nicolas,7,5,True,Batum,4,LAL,2,26,2425.0,3,POR,9,3,6,1
65,2,0,2012-10-31,2,11,7,Wesley,6,4,True,Matthews,0,LAL,5,22,2211.0,4,POR,6,4,2,0
66,0,1,2012-10-31,4,12,6,Anthony,9,9,True,Davis,3,SAS,0,21,1744.0,1,NOH,0,0,7,0
67,5,1,2012-10-31,4,13,8,Marc,4,4,False,Gasol,3,LAC,3,20,2331.0,1,MEM,0,0,7,2
68,3,3,2012-10-31,9,15,10,Tim,5,4,False,Duncan,2,NOH,3,24,2062.0,0,SAS,0,0,11,5
69,2,5,2012-10-31,9,11,6,Spencer,2,2,True,Hawes,3,DEN,1,16,1862.0,2,PHI,3,2,12,3
70,3,1,2012-10-31,4,21,11,Rudy,4,3,False,Gay,3,LAC,2,25,2298.0,2,MEM,1,0,7,3
71,6,2,2012-10-31,2,16,7,Mo,5,5,True,Williams,0,DAL,2,21,1792.0,2,UTA,4,2,2,2
72,1,0,2012-10-31,2,19,12,David,1,1,False,West,0,TOR,3,25,1674.0,1,IND,1,0,2,0
73,3,1,2012-10-31,7,13,8,Tyreke,4,4,False,Evans,1,CHI,3,21,2345.0,0,SAC,2,1,8,2
74,1,3,2012-10-31,9,13,7,Luis,0,0,True,Scola,2,GSW,3,15,1917.0,3,PHO,2,1,11,0
75,6,0,2012-10-31,3,19,9,Tony,6,4,False,Parker,0,NOH,2,23,2125.0,0,SAS,1,1,3,0
76,7,0,2012-10-31,3,12,6,Darren,3,3,False,Collison,1,UTA,2,17,1961.0,1,DAL,2,2,4,1
77,8,1,2012-10-31,5,12,4,Goran,10,8,True,Dragic,1,GSW,3,17,2203.0,3,PHO,5,1,6,3
78,11,0,2012-10-31,3,17,7,Damian,8,8,True,Lillard,0,LAL,2,23,2099.0,1,POR,4,1,3,6
79,1,0,2012-10-31,1,9,7,Carl,4,3,False,Landry,5,PHO,0,17,1376.0,1,GSW,0,0,6,2
80,12,0,2012-10-31,4,10,4,Chris,6,4,True,Paul,0,MEM,2,12,2054.0,4,LAC,2,0,4,2
81,1,0,2012-10-31,6,13,6,Kawhi,4,4,False,Leonard,1,NOH,5,19,2057.0,5,SAS,6,3,7,2
82,1,1,2012-10-31,3,13,7,Marvin,5,5,True,Williams,0,DAL,2,21,1773.0,1,UTA,3,2,3,1
83,3,5,2012-10-31,7,13,6,Roy,4,2,False,Hibbert,3,TOR,3,14,1754.0,1,IND,0,0,10,0
84,3,0,2012-10-31,7,12,5,Paul,4,3,True,Millsap,8,DAL,3,13,1975.0,1,UTA,0,0,15,0
85,3,0,2012-10-31,4,20,10,Kobe,7,6,False,Bryant,2,POR,5,30,2309.0,0,LAL,9,4,6,7
86,2,0,2012-10-31,9,11,4,Al,4,4,True,Jefferson,5,DAL,2,12,1710.0,3,UTA,0,0,14,1
87,1,1,2012-10-31,3,6,5,Jason,2,2,True,Smith,3,SAS,1,12,994.0,1,NOH,0,0,6,1
88,7,0,2012-10-31,4,17,7,Ty,2,1,False,Lawson,1,PHI,4,16,2198.0,2,DEN,2,1,5,0
89,3,3,2012-10-31,7,16,8,Al-Farouq,2,1,True,Aminu,0,SAS,2,17,2226.0,2,NOH,1,0,7,3
90,1,2,2012-10-31,3,8,7,Brandan,2,1,False,Wright,0,UTA,2,15,1553.0,0,DAL,0,0,3,1
91,13,0,2012-10-31,6,8,4,Greivis,0,0,True,Vasquez,0,SAS,3,8,2248.0,1,NOH,3,0,6,2
92,2,1,2012-10-31,7,13,8,Carlos,5,2,True,Boozer,1,SAC,3,18,2005.0,1,CHI,0,0,8,3
93,11,0,2012-10-31,4,16,5,Jrue,5,4,True,Holiday,2,DEN,3,14,2484.0,2,PHI,3,0,6,3
94,0,0,2012-10-31,6,6,5,Carlos,0,0,False,Delfino,1,DET,3,15,1436.0,1,HOU,6,5,7,3
95,2,0,2012-10-31,6,14,7,Pau,2,2,False,Gasol,3,POR,3,16,2391.0,1,LAL,0,0,9,2
96,4,0,2012-10-31,3,8,5,Eric,4,3,True,Bledsoe,1,MEM,1,13,1031.0,0,LAC,1,0,4,1
97,3,0,2012-10-31,1,16,7,Richard,5,5,True,Hamilton,0,SAC,1,19,1863.0,2,CHI,1,0,1,3
98,1,2,2012-10-31,5,10,5,J.J.,3,3,True,Hickson,5,LAL,4,13,1480.0,1,POR,0,0,10,3
99,3,1,2012-10-31,9,15,5,Zach,9,5,False,Randolph,7,LAC,3,15,2371.0,1,MEM,0,0,16,4
100,0,0,2012-10-31,3,4,4,Greg,2,2,False,Smith,2,DET,5,10,1022.0,2,HOU,0,0,5,0
101,3,0,2012-10-31,1,12,6,Jose,0,0,True,Calderon,0,IND,1,15,1543.0,1,TOR,6,3,1,1
102,3,0,2012-10-31,2,4,3,Steve,0,0,False,Blake,1,POR,0,7,1665.0,2,LAL,1,1,3,0
103,8,0,2012-10-31,4,12,5,Jeremy,2,2,False,Lin,0,DET,4,12,2127.0,4,HOU,2,0,4,4
104,2,3,2012-10-31,2,13,4,Jason,0,0,True,Richardson,2,DEN,3,10,2191.0,4,PHI,7,2,4,0
105,0,2,2012-10-31,7,6,5,Omer,6,2,False,Asik,2,DET,2,12,1982.0,1,HOU,0,0,9,3
106,5,1,2012-10-31,13,15,7,Paul,0,0,False,George,2,TOR,2,14,2110.0,0,IND,0,0,15,5
107,0,1,2012-10-31,5,12,3,Dorell,6,6,True,Wright,2,DEN,1,14,1658.0,2,PHI,8,2,7,2
108,4,0,2012-10-31,6,13,7,Greg,3,0,True,Monroe,2,HOU,4,14,2107.0,3,DET,0,0,8,4
109,1,1,2012-10-31,4,12,6,Thaddeus,3,1,True,Young,1,DEN,2,13,2187.0,2,PHI,0,0,5,1
110,3,0,2012-10-31,3,9,4,Randy,3,3,True,Foye,0,DAL,2,13,1315.0,0,UTA,4,2,3,1
111,0,2,2012-10-31,4,7,4,Jason,2,2,True,Maxiell,4,HOU,2,10,1440.0,0,DET,0,0,8,2
112,2,0,2012-10-31,4,15,5,Marcus,5,4,False,Thornton,0,CHI,1,15,1908.0,1,SAC,6,1,4,0
113,6,1,2012-10-31,2,3,2,Boris,0,0,False,Diaw,2,NOH,1,4,1789.0,2,SAS,1,0,4,2
114,1,0,2012-10-31,4,9,4,Tayshaun,4,4,True,Prince,0,HOU,0,12,1942.0,1,DET,1,0,4,1
115,0,2,2012-10-31,3,20,9,LaMarcus,1,1,True,Aldridge,0,LAL,2,19,2322.0,0,POR,0,0,3,1
116,2,1,2012-10-31,5,6,3,Jason,2,2,False,Thompson,3,CHI,4,8,1655.0,0,SAC,0,0,8,0
117,4,0,2012-10-31,4,15,5,Brandon,6,4,True,Knight,0,HOU,0,15,2205.0,1,DET,4,1,4,2
118,1,5,2012-10-31,6,10,5,Marcin,0,0,True,Gortat,3,GSW,4,10,2051.0,0,PHO,0,0,9,3
119,6,0,2012-10-31,5,9,3,Chandler,5,4,False,Parsons,2,DET,3,11,2546.0,0,HOU,4,1,7,3
120,0,1,2012-10-31,2,5,4,Kyle,0,0,True,Singler,0,HOU,0,10,938.0,0,DET,2,2,2,1
121,0,1,2012-10-31,4,15,6,Jonas,0,0,True,Valanciunas,6,IND,4,12,1385.0,0,TOR,0,0,10,0
122,1,1,2012-10-31,5,6,4,Andrew,1,0,False,Bogut,1,PHO,1,8,1109.0,0,GSW,0,0,6,0
123,1,0,2012-10-31,4,6,2,Tony,4,4,False,Allen,1,LAC,3,8,1710.0,3,MEM,1,0,5,1
124,7,0,2012-10-31,3,7,3,Jarrett,4,3,False,Jack,0,PHO,2,10,1772.0,1,GSW,1,1,3,4
125,6,0,2012-10-31,2,10,1,Rodney,8,7,True,Stuckey,0,HOU,0,9,2207.0,1,DET,3,0,2,0
126,3,0,2012-10-31,0,6,3,Kim,0,0,True,English,0,HOU,1,8,827.0,2,DET,4,2,0,1
127,0,1,2012-10-31,5,3,2,Kosta,4,2,False,Koufos,4,PHI,3,6,1780.0,1,DEN,0,0,9,1
128,1,0,2012-10-31,0,4,3,Sasha,1,0,True,Pavlovic,1,LAL,0,7,1085.0,1,POR,1,1,1,0
129,2,0,2012-10-31,0,10,4,Gordon,5,3,True,Hayward,3,DAL,3,11,1429.0,0,UTA,1,0,3,0
130,0,1,2012-10-31,0,9,5,P.J.,0,0,True,Tucker,2,GSW,2,10,1384.0,1,PHO,0,0,2,1
131,1,0,2012-10-31,3,5,2,Tyler,4,4,False,Hansbrough,0,TOR,0,8,1207.0,0,IND,0,0,3,0
132,1,2,2012-10-31,4,14,7,DeMarcus,0,0,False,Cousins,3,CHI,4,14,1502.0,3,SAC,0,0,7,7
133,1,3,2012-10-31,3,15,4,Andrea,8,7,True,Bargnani,0,IND,2,16,2062.0,0,TOR,4,1,3,3
134,1,0,2012-10-31,0,7,2,Jonas,3,3,True,Jerebko,4,HOU,2,7,1172.0,1,DET,1,0,4,0
135,1,0,2012-10-31,3,5,3,Tiago,2,1,False,Splitter,3,NOH,1,7,950.0,0,SAS,0,0,6,1
136,0,1,2012-10-31,1,5,3,Rodrigue,1,1,False,Beaubois,0,UTA,3,8,919.0,2,DAL,2,1,1,1
137,3,1,2012-10-31,6,10,4,Robin,0,0,True,Lopez,3,SAS,2,8,1532.0,0,NOH,0,0,9,2
138,2,0,2012-10-31,1,9,6,Brandon,3,2,False,Rush,0,PHO,5,14,1410.0,0,GSW,2,0,1,3
139,0,0,2012-10-31,4,5,1,Bernard,6,6,False,James,2,UTA,3,8,969.0,1,DAL,0,0,6,1
140,1,0,2012-10-31,6,16,6,Klay,0,0,False,Thompson,2,PHO,2,16,2025.0,0,GSW,7,4,8,4
141,7,1,2012-10-31,1,9,3,George,2,1,False,Hill,0,TOR,3,8,1968.0,0,IND,4,1,1,1
142,4,1,2012-10-31,3,13,5,Andre,3,1,False,Iguodala,1,PHI,0,11,2088.0,2,DEN,4,0,4,4
143,3,0,2012-10-31,4,9,3,O.J.,4,3,False,Mayo,0,UTA,4,12,1839.0,0,DAL,5,3,4,2
144,3,0,2012-10-31,0,2,1,Marco,3,3,True,Belinelli,0,SAC,0,6,702.0,0,CHI,1,1,0,1
145,0,0,2012-10-31,4,2,1,Festus,2,1,False,Ezeli,1,PHO,1,3,832.0,3,GSW,0,0,5,0
146,0,1,2012-10-31,4,6,2,Amir,2,1,True,Johnson,3,IND,3,5,1025.0,2,TOR,0,0,7,0
147,0,0,2012-10-31,5,10,3,Ryan,4,4,True,Anderson,0,SAS,2,11,1731.0,0,NOH,5,1,5,0
148,1,1,2012-10-31,2,14,5,DeMar,0,0,True,DeRozan,3,IND,1,10,1649.0,0,TOR,0,0,5,0
149,2,2,2012-10-31,4,8,2,Elton,2,1,False,Brand,3,UTA,3,5,1542.0,3,DAL,0,0,7,2
150,5,0,2012-10-31,6,15,5,Andre,0,0,False,Miller,1,PHI,2,10,1941.0,2,DEN,1,0,7,3
151,1,0,2012-10-31,2,2,2,Sam,0,0,False,Young,1,TOR,0,4,681.0,0,IND,0,0,3,0
152,1,0,2012-10-31,1,5,2,Harrison,2,2,False,Barnes,2,PHO,1,6,828.0,0,GSW,0,0,3,0
153,0,0,2012-10-31,3,3,2,Lance,0,0,False,Stephenson,1,TOR,0,5,770.0,0,IND,1,1,4,0
154,0,2,2012-10-31,8,2,1,Derrick,6,4,True,Favors,2,DAL,3,6,1079.0,0,UTA,0,0,10,3
155,2,4,2012-10-31,6,2,1,Lamar,0,0,True,Odom,0,MEM,2,2,996.0,2,LAC,1,0,6,3
156,3,0,2012-10-31,5,11,4,Jared,4,2,True,Dudley,1,GSW,1,11,2106.0,1,PHO,6,1,6,4
157,0,0,2012-10-31,2,4,2,Marreese,3,3,False,Speights,0,LAC,4,7,1025.0,1,MEM,0,0,2,0
158,0,4,2012-10-31,4,6,2,Taj,0,0,True,Gibson,1,SAC,1,4,1154.0,0,CHI,0,0,5,0
159,3,1,2012-10-31,2,2,1,Chuck,0,0,False,Hayes,1,CHI,3,2,1063.0,1,SAC,0,0,3,0
160,1,1,2012-10-31,4,8,6,DeAndre,0,0,True,Jordan,3,MEM,4,12,1403.0,2,LAC,0,0,7,9
161,2,0,2012-10-31,2,6,4,Will,0,0,True,Bynum,0,HOU,4,9,789.0,1,DET,1,1,2,3
162,0,2,2012-10-31,3,11,4,Danny,0,0,False,Green,0,NOH,1,9,1957.0,1,SAS,5,1,3,1
163,0,0,2012-10-31,3,9,3,Nick,2,2,True,Young,0,DEN,0,9,1121.0,1,PHI,3,1,3,1
164,1,1,2012-10-31,4,7,2,Willie,2,1,True,Green,0,MEM,2,7,1733.0,0,LAC,2,2,4,0
165,2,1,2012-10-31,1,5,1,DeMarre,4,3,True,Carroll,1,DAL,1,5,971.0,0,UTA,1,0,2,0
166,2,1,2012-10-31,5,10,4,Blake,5,3,True,Griffin,2,MEM,4,11,1929.0,0,LAC,0,0,7,4
167,0,3,2012-10-31,3,5,2,JaVale,0,0,False,McGee,4,PHI,0,4,1100.0,0,DEN,0,0,7,3
168,1,1,2012-10-31,0,1,0,Ronny,4,3,True,Turiaf,0,MEM,3,3,932.0,2,LAC,0,0,0,0
169,1,0,2012-10-31,4,6,2,Stephen,6,3,False,Jackson,1,NOH,5,7,1485.0,1,SAS,3,0,5,0
170,2,0,2012-10-31,1,7,3,Roger,0,0,True,Mason,0,SAS,5,8,1623.0,0,NOH,4,2,1,0
171,4,0,2012-10-31,1,3,0,Alan,0,0,True,Anderson,1,IND,0,0,1130.0,3,TOR,1,0,2,1
172,1,0,2012-10-31,2,12,5,Caron,0,0,True,Butler,0,MEM,3,10,2065.0,1,LAC,2,0,2,1
173,2,0,2012-10-31,6,5,2,Jordan,0,0,False,Hamilton,0,PHI,2,4,771.0,0,DEN,2,0,6,0
174,2,1,2012-10-31,3,5,4,Metta,0,0,False,World,0,POR,6,10,1952.0,1,LAL,3,2,3,6
175,0,0,2012-10-31,1,3,2,Francisco,0,0,False,Garcia,0,CHI,1,5,460.0,0,SAC,2,1,1,0
176,2,0,2012-10-31,1,12,3,Vince,4,4,False,Carter,0,UTA,5,12,1200.0,0,DAL,4,2,1,1
177,1,0,2012-10-31,3,2,1,Meyers,2,2,True,Leonard,0,LAL,3,4,1400.0,0,POR,0,0,3,0
178,4,0,2012-10-31,9,7,2,Shawn,0,0,False,Marion,2,UTA,1,5,1767.0,0,DAL,2,1,11,4
179,0,1,2012-10-31,0,2,0,Richard,2,2,False,Jefferson,0,PHO,0,2,797.0,2,GSW,1,0,0,0
180,0,0,2012-10-31,2,9,3,Kenneth,0,0,False,Faried,5,PHI,2,6,1027.0,1,DEN,0,0,7,2
181,1,1,2012-10-31,3,9,2,Michael,4,3,True,Beasley,1,GSW,0,8,1328.0,0,PHO,2,1,4,2
182,4,1,2012-10-31,1,8,1,Jerryd,4,3,False,Bayless,0,LAC,3,6,920.0,1,MEM,3,1,1,1
183,0,0,2012-10-31,1,2,2,Aaron,0,0,True,Gray,0,IND,2,4,468.0,0,TOR,0,0,1,0
184,2,0,2012-10-31,1,2,1,Darius,0,0,True,Miller,0,SAS,2,3,848.0,2,NOH,2,1,1,2
185,4,0,2012-10-31,4,3,1,Steve,0,0,False,Nash,0,POR,1,2,962.0,1,LAL,1,0,4,2
186,1,0,2012-10-31,0,8,3,Isaiah,2,2,False,Thomas,0,CHI,1,10,1483.0,0,SAC,3,2,0,3
187,0,0,2012-10-31,1,1,1,Jimmy,2,2,True,Butler,0,SAC,3,4,670.0,0,CHI,0,0,1,0
188,0,2,2012-10-31,1,4,2,Ed,2,1,True,Davis,1,IND,1,5,818.0,0,TOR,0,0,2,2
189,2,0,2012-10-31,1,4,1,D.J.,3,2,False,Augustin,0,TOR,1,5,912.0,1,IND,1,1,1,2
190,1,0,2012-10-31,0,4,2,Evan,0,0,False,Fournier,0,PHI,1,5,619.0,0,DEN,2,1,0,1
191,0,1,2012-10-31,0,1,1,Nazr,0,0,True,Mohammed,1,SAC,2,2,164.0,0,CHI,0,0,1,0
192,0,1,2012-10-31,2,1,1,Andre,0,0,True,Drummond,0,HOU,2,2,773.0,2,DET,0,0,2,2
193,4,1,2012-10-31,1,4,1,Jamaal,0,0,True,Tinsley,0,DAL,3,2,1088.0,1,UTA,1,0,1,1
194,0,1,2012-10-31,0,5,1,Lavoy,2,1,True,Allen,4,DEN,0,3,1018.0,0,PHI,0,0,4,1
195,0,0,2012-10-31,1,0,0,Jeremy,2,1,True,Evans,0,DAL,0,1,136.0,1,UTA,0,0,1,0
196,0,1,2012-10-31,6,5,3,Enes,2,0,True,Kanter,1,DAL,3,6,860.0,1,UTA,0,0,7,4
197,1,0,2012-10-31,3,5,2,Markieff,0,0,True,Morris,0,GSW,3,4,963.0,1,PHO,2,0,3,1
198,0,0,2012-10-31,0,2,1,Jodie,0,0,False,Meeks,0,POR,1,3,301.0,0,LAL,1,1,0,0
199,0,0,2012-10-31,1,5,2,Wayne,0,0,False,Ellington,1,LAC,2,4,931.0,0,MEM,2,0,2,0
200,5,0,2012-10-31,2,10,2,Mike,2,2,False,Conley,1,LAC,3,7,2065.0,3,MEM,4,1,3,6
201,1,0,2012-10-31,3,10,3,Marcus,0,0,False,Morris,4,DET,3,6,1536.0,0,HOU,2,0,7,2
202,2,0,2012-10-31,0,2,1,Nolan,0,0,True,Smith,0,LAL,0,2,820.0,0,POR,0,0,0,1
203,1,0,2012-10-31,0,8,2,Shannon,4,4,True,Brown,0,GSW,2,8,946.0,1,PHO,2,0,0,3
204,7,0,2012-10-31,2,7,1,Kirk,3,1,True,Hinrich,1,SAC,2,3,1763.0,0,CHI,1,0,3,2
205,1,0,2012-10-31,3,10,3,Aaron,1,0,False,Brooks,0,CHI,6,7,1397.0,1,SAC,3,1,3,0
206,1,0,2012-10-31,5,8,3,Nate,0,0,True,Robinson,0,SAC,2,7,1185.0,0,CHI,2,1,5,3
207,0,0,2012-10-31,1,2,0,Antawn,2,2,False,Jamison,0,POR,0,2,794.0,0,LAL,2,0,1,0
208,2,1,2012-10-31,7,13,3,Luol,3,1,True,Deng,5,SAC,3,7,2493.0,0,CHI,4,0,12,4
209,3,0,2012-10-31,2,5,1,Gary,1,0,False,Neal,1,NOH,1,2,1040.0,0,SAS,2,0,3,1
210,1,0,2012-10-31,3,11,3,Jae,2,0,False,Crowder,0,UTA,5,8,1298.0,0,DAL,6,2,3,0
211,1,0,2012-10-31,0,0,0,Chris,0,0,False,Duhon,0,POR,1,0,253.0,0,LAL,0,0,0,0
212,1,1,2012-10-31,1,0,0,Patty,2,1,False,Mills,0,NOH,0,1,363.0,0,SAS,0,0,1,2
213,0,1,2012-10-31,1,0,0,Jermaine,0,0,True,O'Neal,1,GSW,1,0,821.0,0,PHO,0,0,2,1
214,0,1,2012-10-31,0,3,1,Matt,0,0,False,Bonner,0,NOH,2,3,572.0,0,SAS,2,1,0,1
215,3,0,2012-10-31,0,4,0,Quincy,0,0,False,Pondexter,1,LAC,2,0,748.0,2,MEM,3,0,1,1
216,0,0,2012-10-31,0,0,0,Jimmer,0,0,False,Fredette,0,CHI,0,0,6.0,0,SAC,0,0,0,0
217,0,1,2012-10-31,2,2,1,Ryan,0,0,True,Hollins,1,MEM,5,2,468.0,0,LAC,0,0,3,1
