,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
364,Phoenix Suns,99,2017-12-08 02:00:00,Washington Wizards,109
365,Utah Jazz,101,2017-12-08 03:30:00,Houston Rockets,112
366,Charlotte Hornets,111,2017-12-09 00:00:00,Chicago Bulls,119
367,Detroit Pistons,98,2017-12-09 00:00:00,Golden State Warriors,102
368,Indiana Pacers,106,2017-12-09 00:00:00,Cleveland Cavaliers,102
369,Memphis Grizzlies,107,2017-12-09 01:00:00,Toronto Raptors,116
370,Milwaukee Bucks,109,2017-12-09 01:00:00,Dallas Mavericks,102
371,New Orleans Pelicans,109,2017-12-09 01:00:00,Sacramento Kings,116
372,Orlando Magic,89,2017-12-09 00:00:00,Denver Nuggets,103
373,San Antonio Spurs,105,2017-12-09 02:30:00,Boston Celtics,102
374,Atlanta Hawks,117,2017-12-10 00:30:00,Orlando Magic,110
375,Brooklyn Nets,89,2017-12-09 23:00:00,Miami Heat,101
376,Chicago Bulls,104,2017-12-10 01:00:00,New York Knicks,102
377,Charlotte Hornets,99,2017-12-10 00:00:00,Los Angeles Lakers,110
378,Cleveland Cavaliers,105,2017-12-10 01:00:00,Philadelphia 76ers,98
379,Los Angeles Clippers,113,2017-12-09 20:30:00,Washington Wizards,112
380,Memphis Grizzlies,101,2017-12-10 02:00:00,Oklahoma City Thunder,102
381,Milwaukee Bucks,117,2017-12-10 01:30:00,Utah Jazz,100
382,Phoenix Suns,101,2017-12-10 02:00:00,San Antonio Spurs,104
383,Portland Trail Blazers,117,2017-12-10 03:00:00,Houston Rockets,124
384,Detroit Pistons,81,2017-12-10 21:00:00,Boston Celtics,91
385,Indiana Pacers,126,2017-12-10 22:00:00,Denver Nuggets,116
386,Minnesota Timberwolves,97,2017-12-11 00:00:00,Dallas Mavericks,92
387,New Orleans Pelicans,131,2017-12-11 00:00:00,Philadelphia 76ers,124
388,New York Knicks,111,2017-12-11 00:30:00,Atlanta Hawks,107
389,Sacramento Kings,87,2017-12-10 20:30:00,Toronto Raptors,102
390,Chicago Bulls,108,2017-12-12 01:00:00,Boston Celtics,85
391,Golden State Warriors,111,2017-12-12 03:30:00,Portland Trail Blazers,104
392,Houston Rockets,130,2017-12-12 01:00:00,New Orleans Pelicans,123
393,Los Angeles Clippers,96,2017-12-12 03:30:00,Toronto Raptors,91
394,Memphis Grizzlies,82,2017-12-12 01:00:00,Miami Heat,107
395,Oklahoma City Thunder,103,2017-12-12 01:00:00,Charlotte Hornets,116
396,Brooklyn Nets,103,2017-12-13 00:30:00,Washington Wizards,98
397,Cleveland Cavaliers,123,2017-12-13 00:00:00,Atlanta Hawks,114
398,Dallas Mavericks,95,2017-12-13 01:30:00,San Antonio Spurs,89
399,Detroit Pistons,84,2017-12-13 00:00:00,Denver Nuggets,103
400,Minnesota Timberwolves,112,2017-12-13 02:30:00,Philadelphia 76ers,118
401,New York Knicks,113,2017-12-13 00:00:00,Los Angeles Lakers,109
402,Sacramento Kings,99,2017-12-13 03:00:00,Phoenix Suns,92
403,Boston Celtics,124,2017-12-14 00:30:00,Denver Nuggets,118
404,Chicago Bulls,103,2017-12-14 01:00:00,Utah Jazz,100
405,Houston Rockets,108,2017-12-14 02:30:00,Charlotte Hornets,96
406,Indiana Pacers,95,2017-12-14 00:00:00,Oklahoma City Thunder,100
407,Miami Heat,95,2017-12-14 00:30:00,Portland Trail Blazers,102
408,New Orleans Pelicans,115,2017-12-14 01:00:00,Milwaukee Bucks,108
409,Orlando Magic,95,2017-12-14 00:00:00,Los Angeles Clippers,106
410,Phoenix Suns,109,2017-12-14 02:00:00,Toronto Raptors,115
411,Washington Wizards,93,2017-12-14 00:00:00,Memphis Grizzlies,87
412,Atlanta Hawks,91,2017-12-15 00:30:00,Detroit Pistons,105
413,Brooklyn Nets,104,2017-12-15 00:30:00,New York Knicks,111
414,Cleveland Cavaliers,121,2017-12-15 01:00:00,Los Angeles Lakers,112
415,Golden State Warriors,112,2017-12-15 03:30:00,Dallas Mavericks,97
416,Minnesota Timberwolves,119,2017-12-15 01:00:00,Sacramento Kings,96
417,Boston Celtics,95,2017-12-16 00:30:00,Utah Jazz,107
418,Charlotte Hornets,98,2017-12-16 00:00:00,Miami Heat,104
419,Denver Nuggets,117,2017-12-16 02:00:00,New Orleans Pelicans,111
420,Houston Rockets,124,2017-12-16 02:30:00,San Antonio Spurs,109
421,Indiana Pacers,98,2017-12-16 00:00:00,Detroit Pistons,104
422,Memphis Grizzlies,96,2017-12-16 01:00:00,Atlanta Hawks,94
423,Milwaukee Bucks,109,2017-12-16 01:00:00,Chicago Bulls,115
424,Orlando Magic,88,2017-12-16 00:00:00,Portland Trail Blazers,95
425,Philadelphia 76ers,117,2017-12-16 00:00:00,Oklahoma City Thunder,119
426,Toronto Raptors,120,2017-12-16 00:30:00,Brooklyn Nets,87
427,Washington Wizards,100,2017-12-16 00:00:00,Los Angeles Clippers,91
428,Charlotte Hornets,91,2017-12-17 00:00:00,Portland Trail Blazers,93
429,Cleveland Cavaliers,109,2017-12-17 00:30:00,Utah Jazz,100
430,Houston Rockets,115,2017-12-17 01:00:00,Milwaukee Bucks,111
431,Memphis Grizzlies,93,2017-12-17 02:00:00,Boston Celtics,102
432,Miami Heat,90,2017-12-17 01:00:00,Los Angeles Clippers,85
433,Minnesota Timberwolves,106,2017-12-17 01:00:00,Phoenix Suns,108
434,New York Knicks,111,2017-12-17 00:30:00,Oklahoma City Thunder,96
435,San Antonio Spurs,98,2017-12-17 01:30:00,Dallas Mavericks,96
436,Brooklyn Nets,97,2017-12-17 23:00:00,Indiana Pacers,109
437,Detroit Pistons,114,2017-12-17 21:00:00,Orlando Magic,110
438,Toronto Raptors,108,2017-12-17 20:30:00,Sacramento Kings,93
439,Washington Wizards,99,2017-12-17 23:00:00,Cleveland Cavaliers,106
440,Atlanta Hawks,110,2017-12-19 00:30:00,Miami Heat,104
441,Chicago Bulls,117,2017-12-19 01:00:00,Philadelphia 76ers,115
442,Charlotte Hornets,109,2017-12-19 00:00:00,New York Knicks,91
443,Dallas Mavericks,91,2017-12-19 01:30:00,Phoenix Suns,97
444,Houston Rockets,120,2017-12-19 01:00:00,Utah Jazz,99
445,Indiana Pacers,111,2017-12-19 00:00:00,Boston Celtics,112
446,Los Angeles Lakers,114,2017-12-19 03:30:00,Golden State Warriors,116
447,Minnesota Timberwolves,108,2017-12-19 01:00:00,Portland Trail Blazers,107
448,Oklahoma City Thunder,95,2017-12-19 01:00:00,Denver Nuggets,94
449,San Antonio Spurs,109,2017-12-19 01:30:00,Los Angeles Clippers,91
450,Milwaukee Bucks,119,2017-12-20 01:00:00,Cleveland Cavaliers,116
451,Philadelphia 76ers,95,2017-12-20 00:00:00,Sacramento Kings,101
452,Washington Wizards,116,2017-12-20 00:00:00,New Orleans Pelicans,106
453,Atlanta Hawks,95,2017-12-21 00:30:00,Indiana Pacers,105
454,Boston Celtics,89,2017-12-21 00:30:00,Miami Heat,90
455,Brooklyn Nets,99,2017-12-21 00:30:00,Sacramento Kings,104
456,Chicago Bulls,112,2017-12-21 01:00:00,Orlando Magic,94
457,Charlotte Hornets,111,2017-12-21 00:00:00,Toronto Raptors,129
458,Dallas Mavericks,110,2017-12-21 01:30:00,Detroit Pistons,93
459,Denver Nuggets,104,2017-12-21 02:00:00,Minnesota Timberwolves,112
460,Golden State Warriors,97,2017-12-21 03:30:00,Memphis Grizzlies,84
461,Houston Rockets,116,2017-12-21 01:00:00,Los Angeles Lakers,122
462,Los Angeles Clippers,108,2017-12-21 03:30:00,Phoenix Suns,95
463,Oklahoma City Thunder,107,2017-12-21 01:00:00,Utah Jazz,79
464,Portland Trail Blazers,91,2017-12-21 03:00:00,San Antonio Spurs,93
465,Cleveland Cavaliers,115,2017-12-22 00:00:00,Chicago Bulls,112
466,New York Knicks,102,2017-12-22 01:00:00,Boston Celtics,93
467,Philadelphia 76ers,109,2017-12-22 00:00:00,Toronto Raptors,114
468,Phoenix Suns,97,2017-12-22 02:00:00,Memphis Grizzlies,95
469,Utah Jazz,100,2017-12-22 03:30:00,San Antonio Spurs,89
470,Brooklyn Nets,119,2017-12-23 00:30:00,Washington Wizards,84
471,Detroit Pistons,104,2017-12-23 00:00:00,New York Knicks,101
472,Golden State Warriors,113,2017-12-23 03:30:00,Los Angeles Lakers,106
473,Houston Rockets,118,2017-12-23 01:00:00,Los Angeles Clippers,128
474,Miami Heat,113,2017-12-23 01:00:00,Dallas Mavericks,101
475,Milwaukee Bucks,109,2017-12-23 01:00:00,Charlotte Hornets,104
476,Oklahoma City Thunder,120,2017-12-23 01:00:00,Atlanta Hawks,117
477,Orlando Magic,97,2017-12-23 00:00:00,New Orleans Pelicans,111
478,Portland Trail Blazers,85,2017-12-23 03:00:00,Denver Nuggets,102
479,Atlanta Hawks,112,2017-12-24 00:30:00,Dallas Mavericks,107
480,Boston Celtics,117,2017-12-24 00:30:00,Chicago Bulls,92
481,Charlotte Hornets,111,2017-12-24 00:00:00,Milwaukee Bucks,106
482,Golden State Warriors,81,2017-12-24 01:30:00,Denver Nuggets,96
483,Indiana Pacers,123,2017-12-24 00:00:00,Brooklyn Nets,119
484,Los Angeles Lakers,92,2017-12-24 02:30:00,Portland Trail Blazers,95
485,Memphis Grizzlies,115,2017-12-24 01:00:00,Los Angeles Clippers,112
486,Miami Heat,94,2017-12-24 01:00:00,New Orleans Pelicans,109
487,Phoenix Suns,106,2017-12-24 02:00:00,Minnesota Timberwolves,115
488,Sacramento Kings,99,2017-12-24 03:00:00,San Antonio Spurs,108
489,Toronto Raptors,102,2017-12-23 22:00:00,Philadelphia 76ers,86
490,Utah Jazz,89,2017-12-24 01:00:00,Oklahoma City Thunder,103
491,Washington Wizards,130,2017-12-24 00:00:00,Orlando Magic,103
492,Boston Celtics,103,2017-12-25 22:30:00,Washington Wizards,111
493,Golden State Warriors,99,2017-12-25 20:00:00,Cleveland Cavaliers,92
494,Los Angeles Lakers,104,2017-12-26 03:30:00,Minnesota Timberwolves,121
495,New York Knicks,98,2017-12-25 17:00:00,Philadelphia 76ers,105
496,Oklahoma City Thunder,112,2017-12-26 01:00:00,Houston Rockets,107
497,Dallas Mavericks,98,2017-12-27 00:00:00,Toronto Raptors,93
498,Denver Nuggets,107,2017-12-27 02:00:00,Utah Jazz,83
499,Detroit Pistons,107,2017-12-27 00:00:00,Indiana Pacers,83
500,Los Angeles Clippers,122,2017-12-27 03:30:00,Sacramento Kings,95
501,Miami Heat,107,2017-12-27 00:30:00,Orlando Magic,89
502,Milwaukee Bucks,106,2017-12-27 01:00:00,Chicago Bulls,115
503,Phoenix Suns,99,2017-12-27 02:00:00,Memphis Grizzlies,97
504,San Antonio Spurs,109,2017-12-27 01:30:00,Brooklyn Nets,97
505,Atlanta Hawks,113,2017-12-28 00:30:00,Washington Wizards,99
506,Chicago Bulls,92,2017-12-28 01:00:00,New York Knicks,87
507,Charlotte Hornets,91,2017-12-28 00:00:00,Boston Celtics,102
508,Golden State Warriors,126,2017-12-28 03:30:00,Utah Jazz,101
509,Indiana Pacers,94,2017-12-28 00:00:00,Dallas Mavericks,98
510,Los Angeles Lakers,99,2017-12-28 03:30:00,Memphis Grizzlies,109
511,Minnesota Timberwolves,128,2017-12-28 01:00:00,Denver Nuggets,125
512,New Orleans Pelicans,128,2017-12-28 01:00:00,Brooklyn Nets,113
513,Oklahoma City Thunder,124,2017-12-28 01:00:00,Toronto Raptors,107
514,Sacramento Kings,109,2017-12-28 03:00:00,Cleveland Cavaliers,95
515,Boston Celtics,99,2017-12-29 01:00:00,Houston Rockets,98
516,Milwaukee Bucks,102,2017-12-29 01:00:00,Minnesota Timberwolves,96
517,Orlando Magic,102,2017-12-29 00:00:00,Detroit Pistons,89
518,Portland Trail Blazers,114,2017-12-29 03:30:00,Philadelphia 76ers,110
519,San Antonio Spurs,119,2017-12-29 01:30:00,New York Knicks,107
520,Chicago Bulls,119,2017-12-30 01:00:00,Indiana Pacers,107
521,Golden State Warriors,100,2017-12-30 03:30:00,Charlotte Hornets,111
522,Los Angeles Lakers,106,2017-12-30 03:30:00,Los Angeles Clippers,121
523,Miami Heat,87,2017-12-30 01:00:00,Brooklyn Nets,111
524,New Orleans Pelicans,120,2017-12-30 01:00:00,Dallas Mavericks,128
525,Oklahoma City Thunder,95,2017-12-30 01:00:00,Milwaukee Bucks,97
526,Sacramento Kings,101,2017-12-30 03:00:00,Phoenix Suns,111
527,Toronto Raptors,111,2017-12-30 00:30:00,Atlanta Hawks,98
528,Washington Wizards,121,2017-12-30 00:00:00,Houston Rockets,103
529,Atlanta Hawks,104,2017-12-31 00:30:00,Portland Trail Blazers,89
530,Denver Nuggets,102,2017-12-31 02:00:00,Philadelphia 76ers,107
531,Detroit Pistons,93,2017-12-31 00:00:00,San Antonio Spurs,79
532,Golden State Warriors,141,2017-12-31 01:30:00,Memphis Grizzlies,128
533,New Orleans Pelicans,103,2017-12-31 00:00:00,New York Knicks,105
534,Orlando Magic,111,2017-12-31 00:00:00,Miami Heat,117
535,Utah Jazz,104,2017-12-31 01:00:00,Cleveland Cavaliers,101
536,Boston Celtics,108,2017-12-31 22:30:00,Brooklyn Nets,105
537,Houston Rockets,148,2018-01-01 00:00:00,Los Angeles Lakers,142
538,Indiana Pacers,90,2017-12-31 22:00:00,Minnesota Timberwolves,107
539,Los Angeles Clippers,106,2018-01-01 00:00:00,Charlotte Hornets,98
540,Oklahoma City Thunder,113,2018-01-01 00:00:00,Dallas Mavericks,116
541,Phoenix Suns,110,2018-01-01 01:00:00,Philadelphia 76ers,123
542,Sacramento Kings,96,2018-01-01 00:00:00,Memphis Grizzlies,114
543,Washington Wizards,114,2017-12-31 20:30:00,Chicago Bulls,110
544,Brooklyn Nets,98,2018-01-02 00:30:00,Orlando Magic,95
545,Chicago Bulls,120,2018-01-02 01:00:00,Portland Trail Blazers,124
546,Minnesota Timberwolves,114,2018-01-02 01:00:00,Los Angeles Lakers,96
547,Toronto Raptors,131,2018-01-02 00:30:00,Milwaukee Bucks,127
548,Cleveland Cavaliers,127,2018-01-03 00:00:00,Portland Trail Blazers,110
549,Los Angeles Clippers,113,2018-01-03 03:30:00,Memphis Grizzlies,105
550,New York Knicks,91,2018-01-03 00:30:00,San Antonio Spurs,100
551,Phoenix Suns,104,2018-01-03 02:00:00,Atlanta Hawks,103
552,Sacramento Kings,111,2018-01-03 03:00:00,Charlotte Hornets,131
553,Boston Celtics,102,2018-01-04 01:00:00,Cleveland Cavaliers,88
554,Brooklyn Nets,98,2018-01-04 00:30:00,Minnesota Timberwolves,97
555,Chicago Bulls,115,2018-01-04 01:00:00,Toronto Raptors,124
556,Dallas Mavericks,122,2018-01-04 01:30:00,Golden State Warriors,125
557,Denver Nuggets,134,2018-01-04 02:00:00,Phoenix Suns,111
558,Los Angeles Lakers,96,2018-01-04 03:30:00,Oklahoma City Thunder,133
559,Miami Heat,111,2018-01-04 00:30:00,Detroit Pistons,104
560,Milwaukee Bucks,122,2018-01-04 01:00:00,Indiana Pacers,101
561,Orlando Magic,98,2018-01-04 00:00:00,Houston Rockets,116
562,Philadelphia 76ers,112,2018-01-04 00:00:00,San Antonio Spurs,106
563,Utah Jazz,98,2018-01-04 02:00:00,New Orleans Pelicans,108
564,Washington Wizards,121,2018-01-04 00:00:00,New York Knicks,103
565,Houston Rockets,114,2018-01-05 01:00:00,Golden State Warriors,124
566,Los Angeles Clippers,117,2018-01-05 03:30:00,Oklahoma City Thunder,127
567,Boston Celtics,91,2018-01-06 00:00:00,Minnesota Timberwolves,84
568,Dallas Mavericks,124,2018-01-06 01:30:00,Chicago Bulls,127
569,Denver Nuggets,99,2018-01-06 02:00:00,Utah Jazz,91
570,Los Angeles Lakers,94,2018-01-06 03:30:00,Charlotte Hornets,108
571,Memphis Grizzlies,100,2018-01-06 02:30:00,Washington Wizards,102
572,Miami Heat,107,2018-01-06 01:00:00,New York Knicks,103
573,Milwaukee Bucks,110,2018-01-06 01:00:00,Toronto Raptors,129
574,Philadelphia 76ers,114,2018-01-06 00:00:00,Detroit Pistons,78
575,Portland Trail Blazers,110,2018-01-06 03:00:00,Atlanta Hawks,89
576,San Antonio Spurs,103,2018-01-06 01:30:00,Phoenix Suns,89
577,Brooklyn Nets,85,2018-01-06 23:00:00,Boston Celtics,87
578,Detroit Pistons,108,2018-01-07 00:00:00,Houston Rockets,101
579,Indiana Pacers,125,2018-01-07 00:00:00,Chicago Bulls,86
580,Los Angeles Clippers,105,2018-01-06 20:30:00,Golden State Warriors,121
581,Minnesota Timberwolves,116,2018-01-07 02:00:00,New Orleans Pelicans,98
582,Orlando Magic,127,2018-01-07 00:00:00,Cleveland Cavaliers,131
583,Sacramento Kings,106,2018-01-07 03:00:00,Denver Nuggets,98
584,Washington Wizards,103,2018-01-07 01:00:00,Milwaukee Bucks,110
585,Dallas Mavericks,96,2018-01-08 00:00:00,New York Knicks,100
586,Los Angeles Lakers,132,2018-01-08 02:30:00,Atlanta Hawks,113
587,Miami Heat,103,2018-01-07 20:30:00,Utah Jazz,102
588,Phoenix Suns,114,2018-01-08 01:00:00,Oklahoma City Thunder,100
589,Portland Trail Blazers,111,2018-01-08 02:00:00,San Antonio Spurs,110
590,Brooklyn Nets,113,2018-01-09 00:30:00,Toronto Raptors,114
591,Chicago Bulls,107,2018-01-09 01:00:00,Houston Rockets,116
592,Golden State Warriors,124,2018-01-09 03:30:00,Denver Nuggets,114
593,Indiana Pacers,109,2018-01-09 00:00:00,Milwaukee Bucks,96
594,Los Angeles Clippers,108,2018-01-09 03:30:00,Atlanta Hawks,107
595,Minnesota Timberwolves,127,2018-01-09 01:00:00,Cleveland Cavaliers,99
596,New Orleans Pelicans,112,2018-01-09 01:00:00,Detroit Pistons,109
597,Sacramento Kings,100,2018-01-09 03:00:00,San Antonio Spurs,107
598,Dallas Mavericks,114,2018-01-10 01:30:00,Orlando Magic,99
599,Los Angeles Lakers,99,2018-01-10 03:30:00,Sacramento Kings,86
600,Oklahoma City Thunder,106,2018-01-10 01:00:00,Portland Trail Blazers,117
601,Toronto Raptors,89,2018-01-10 00:30:00,Miami Heat,90
602,Brooklyn Nets,80,2018-01-11 00:30:00,Detroit Pistons,114
603,Charlotte Hornets,111,2018-01-11 00:00:00,Dallas Mavericks,115
604,Denver Nuggets,97,2018-01-11 02:00:00,Atlanta Hawks,110
605,Golden State Warriors,106,2018-01-11 03:30:00,Los Angeles Clippers,125
606,Houston Rockets,121,2018-01-11 01:00:00,Portland Trail Blazers,112
607,Indiana Pacers,106,2018-01-11 00:00:00,Miami Heat,114
608,Memphis Grizzlies,105,2018-01-11 01:00:00,New Orleans Pelicans,102
609,Milwaukee Bucks,110,2018-01-11 01:00:00,Orlando Magic,103
610,Minnesota Timberwolves,104,2018-01-11 01:00:00,Oklahoma City Thunder,88
611,New York Knicks,119,2018-01-11 00:30:00,Chicago Bulls,122
612,Washington Wizards,104,2018-01-11 00:00:00,Utah Jazz,107
613,Los Angeles Lakers,93,2018-01-12 03:30:00,San Antonio Spurs,81
614,Philadelphia 76ers,103,2018-01-11 20:00:00,Boston Celtics,114
615,Sacramento Kings,115,2018-01-12 03:00:00,Los Angeles Clippers,121
616,Toronto Raptors,133,2018-01-12 01:00:00,Cleveland Cavaliers,99
617,Atlanta Hawks,105,2018-01-13 00:30:00,Brooklyn Nets,110
618,Charlotte Hornets,99,2018-01-13 00:00:00,Utah Jazz,88
619,Denver Nuggets,87,2018-01-13 02:00:00,Memphis Grizzlies,78
620,Indiana Pacers,97,2018-01-13 00:00:00,Cleveland Cavaliers,95
621,Milwaukee Bucks,94,2018-01-13 01:00:00,Golden State Warriors,108
622,Minnesota Timberwolves,118,2018-01-13 01:00:00,New York Knicks,108
623,New Orleans Pelicans,119,2018-01-13 01:00:00,Portland Trail Blazers,113
624,Phoenix Suns,95,2018-01-13 03:30:00,Houston Rockets,112
625,Washington Wizards,125,2018-01-13 00:00:00,Orlando Magic,119
626,Chicago Bulls,107,2018-01-14 01:00:00,Detroit Pistons,105
627,Charlotte Hornets,91,2018-01-13 22:00:00,Oklahoma City Thunder,101
628,Dallas Mavericks,101,2018-01-13 19:00:00,Los Angeles Lakers,107
629,Los Angeles Clippers,126,2018-01-13 20:30:00,Sacramento Kings,105
630,San Antonio Spurs,112,2018-01-14 01:30:00,Denver Nuggets,80
631,Toronto Raptors,125,2018-01-14 00:30:00,Golden State Warriors,127
632,Washington Wizards,119,2018-01-14 00:00:00,Brooklyn Nets,113
633,Miami Heat,97,2018-01-14 18:00:00,Milwaukee Bucks,79
634,Minnesota Timberwolves,120,2018-01-15 02:00:00,Portland Trail Blazers,103
635,New York Knicks,118,2018-01-14 20:30:00,New Orleans Pelicans,123
636,Phoenix Suns,97,2018-01-15 01:00:00,Indiana Pacers,120
637,Atlanta Hawks,102,2018-01-15 20:00:00,San Antonio Spurs,99
638,Brooklyn Nets,104,2018-01-15 20:00:00,New York Knicks,119
639,Chicago Bulls,119,2018-01-15 20:30:00,Miami Heat,111
640,Cleveland Cavaliers,108,2018-01-16 01:00:00,Golden State Warriors,118
641,Detroit Pistons,107,2018-01-15 17:30:00,Charlotte Hornets,118
642,Los Angeles Clippers,113,2018-01-16 03:30:00,Houston Rockets,102
643,Memphis Grizzlies,123,2018-01-15 22:30:00,Los Angeles Lakers,114
644,Oklahoma City Thunder,95,2018-01-16 01:00:00,Sacramento Kings,88
645,Philadelphia 76ers,117,2018-01-15 18:00:00,Toronto Raptors,111
646,Utah Jazz,94,2018-01-16 02:00:00,Indiana Pacers,109
647,Washington Wizards,95,2018-01-15 19:00:00,Milwaukee Bucks,104
648,Boston Celtics,113,2018-01-17 00:30:00,New Orleans Pelicans,116
649,Denver Nuggets,105,2018-01-17 02:00:00,Dallas Mavericks,102
650,Orlando Magic,108,2018-01-17 00:00:00,Minnesota Timberwolves,102
651,Portland Trail Blazers,118,2018-01-17 03:00:00,Phoenix Suns,111
652,Atlanta Hawks,94,2018-01-18 00:30:00,New Orleans Pelicans,93
653,Brooklyn Nets,95,2018-01-18 00:30:00,San Antonio Spurs,100
654,Chicago Bulls,112,2018-01-18 01:00:00,Golden State Warriors,119
655,Charlotte Hornets,133,2018-01-18 00:00:00,Washington Wizards,109
656,Los Angeles Clippers,109,2018-01-18 03:30:00,Denver Nuggets,104
657,Memphis Grizzlies,105,2018-01-18 01:00:00,New York Knicks,99
658,Milwaukee Bucks,101,2018-01-18 01:00:00,Miami Heat,106
659,Oklahoma City Thunder,114,2018-01-18 01:00:00,Los Angeles Lakers,90
660,Sacramento Kings,105,2018-01-18 03:00:00,Utah Jazz,120
661,Toronto Raptors,96,2018-01-18 00:30:00,Detroit Pistons,91
662,Boston Celtics,80,2018-01-19 00:00:00,Philadelphia 76ers,89
663,Cleveland Cavaliers,104,2018-01-19 00:00:00,Orlando Magic,103
664,Houston Rockets,116,2018-01-19 02:30:00,Minnesota Timberwolves,98
665,Portland Trail Blazers,100,2018-01-19 03:00:00,Indiana Pacers,86
666,Brooklyn Nets,101,2018-01-20 00:30:00,Miami Heat,95
667,Denver Nuggets,100,2018-01-20 02:00:00,Phoenix Suns,108
668,Detroit Pistons,112,2018-01-20 01:00:00,Washington Wizards,122
669,Los Angeles Lakers,99,2018-01-20 03:30:00,Indiana Pacers,86
670,Memphis Grizzlies,106,2018-01-20 01:00:00,Sacramento Kings,88
671,Toronto Raptors,86,2018-01-20 00:00:00,San Antonio Spurs,83
672,Utah Jazz,115,2018-01-20 03:30:00,New York Knicks,117
673,Atlanta Hawks,97,2018-01-20 22:00:00,Chicago Bulls,113
674,Charlotte Hornets,105,2018-01-21 00:00:00,Miami Heat,106
675,Cleveland Cavaliers,124,2018-01-20 20:30:00,Oklahoma City Thunder,148
676,Houston Rockets,116,2018-01-21 01:30:00,Golden State Warriors,108
677,Minnesota Timberwolves,115,2018-01-21 02:00:00,Toronto Raptors,109
678,New Orleans Pelicans,111,2018-01-21 00:00:00,Memphis Grizzlies,104
679,Philadelphia 76ers,116,2018-01-21 00:30:00,Milwaukee Bucks,94
680,Portland Trail Blazers,117,2018-01-21 03:00:00,Dallas Mavericks,108
681,Utah Jazz,125,2018-01-21 02:00:00,Los Angeles Clippers,113
682,Boston Celtics,95,2018-01-21 18:00:00,Orlando Magic,103
683,Detroit Pistons,100,2018-01-21 21:00:00,Brooklyn Nets,101
684,Los Angeles Lakers,127,2018-01-21 20:30:00,New York Knicks,107
685,San Antonio Spurs,86,2018-01-22 00:00:00,Indiana Pacers,94
686,Atlanta Hawks,104,2018-01-23 00:30:00,Utah Jazz,90
687,Charlotte Hornets,112,2018-01-23 00:00:00,Sacramento Kings,107
688,Dallas Mavericks,98,2018-01-23 01:30:00,Washington Wizards,75
689,Denver Nuggets,104,2018-01-23 02:00:00,Portland Trail Blazers,101
690,Houston Rockets,99,2018-01-23 01:00:00,Miami Heat,90
691,Los Angeles Clippers,118,2018-01-23 03:30:00,Minnesota Timberwolves,126
692,Memphis Grizzlies,105,2018-01-23 01:00:00,Philadelphia 76ers,101
693,Milwaukee Bucks,109,2018-01-23 01:00:00,Phoenix Suns,105
694,New Orleans Pelicans,132,2018-01-23 01:00:00,Chicago Bulls,128
695,Golden State Warriors,123,2018-01-24 03:30:00,New York Knicks,112
696,Los Angeles Lakers,108,2018-01-24 03:30:00,Boston Celtics,107
697,Oklahoma City Thunder,109,2018-01-24 01:00:00,Brooklyn Nets,108
698,Orlando Magic,99,2018-01-24 00:00:00,Sacramento Kings,105
699,San Antonio Spurs,114,2018-01-24 01:00:00,Cleveland Cavaliers,102
700,Atlanta Hawks,93,2018-01-25 00:30:00,Toronto Raptors,108
701,Charlotte Hornets,96,2018-01-25 00:00:00,New Orleans Pelicans,101
702,Dallas Mavericks,97,2018-01-25 01:00:00,Houston Rockets,104
703,Detroit Pistons,95,2018-01-25 00:00:00,Utah Jazz,98
704,Indiana Pacers,116,2018-01-25 00:00:00,Phoenix Suns,101
705,Los Angeles Clippers,102,2018-01-25 03:30:00,Boston Celtics,113
706,Memphis Grizzlies,85,2018-01-25 01:00:00,San Antonio Spurs,108
707,Philadelphia 76ers,115,2018-01-25 00:00:00,Chicago Bulls,101
708,Portland Trail Blazers,123,2018-01-25 03:00:00,Minnesota Timberwolves,114
709,Denver Nuggets,130,2018-01-26 02:00:00,New York Knicks,118
710,Golden State Warriors,126,2018-01-26 03:30:00,Minnesota Timberwolves,113
711,Miami Heat,88,2018-01-26 00:30:00,Sacramento Kings,89
712,Oklahoma City Thunder,121,2018-01-26 01:00:00,Washington Wizards,112
713,Chicago Bulls,103,2018-01-27 01:00:00,Los Angeles Lakers,108
714,Charlotte Hornets,121,2018-01-27 00:00:00,Atlanta Hawks,110
715,Cleveland Cavaliers,115,2018-01-27 00:30:00,Indiana Pacers,108
716,Dallas Mavericks,93,2018-01-27 01:30:00,Portland Trail Blazers,107
717,Memphis Grizzlies,100,2018-01-27 01:00:00,Los Angeles Clippers,109
718,Milwaukee Bucks,116,2018-01-27 01:00:00,Brooklyn Nets,91
719,New Orleans Pelicans,115,2018-01-27 01:00:00,Houston Rockets,113
720,Phoenix Suns,85,2018-01-27 02:00:00,New York Knicks,107
721,San Antonio Spurs,78,2018-01-27 01:30:00,Philadelphia 76ers,97
722,Toronto Raptors,93,2018-01-27 00:30:00,Utah Jazz,97
723,Atlanta Hawks,104,2018-01-28 00:30:00,Washington Wizards,129
724,Denver Nuggets,91,2018-01-28 02:00:00,Dallas Mavericks,89
725,Detroit Pistons,108,2018-01-27 22:00:00,Oklahoma City Thunder,121
726,Golden State Warriors,109,2018-01-28 01:30:00,Boston Celtics,105
727,Indiana Pacers,114,2018-01-28 00:00:00,Orlando Magic,112
728,Miami Heat,95,2018-01-28 00:30:00,Charlotte Hornets,91
