,assists,blocks,date,defensive_rebounds,field_goal_attempts,field_goals,first_name,free_throw_attempts,free_throws,is_home,last_name,offensive_rebounds,opponent,personal_fouls,points,seconds_played,steals,team,three_point_field_goal_attempts,three_point_field_goals,total_rebounds,turnovers
0,1,0,2015-10-28,5,22,14,C.J.,3,3,True,McCollum,1,NOP,3,37,2243.0,1,POR,9,6,6,0
1,14,0,2015-10-28,2,17,10,Ricky,7,6,False,Rubio,0,LAL,3,28,1949.0,1,MIN,4,2,2,1
2,6,0,2015-10-28,3,11,9,Jimmy,3,3,False,Butler,1,BRK,0,24,2059.0,2,CHI,3,3,4,1
3,4,0,2015-10-28,6,20,14,Blake,7,5,False,Griffin,2,SAC,3,33,2295.0,0,LAC,0,0,8,2
4,10,0,2015-10-28,1,23,12,Russell,7,6,True,Westbrook,1,SAS,3,33,2219.0,2,OKC,6,3,2,5
5,0,2,2015-10-28,7,22,13,Kawhi,5,5,False,Leonard,1,OKC,3,32,2119.0,3,SAS,3,1,8,3
6,4,2,2015-10-28,7,17,7,Greg,10,8,True,Monroe,7,NYK,3,22,2071.0,2,MIL,0,0,14,0
7,3,3,2015-10-28,6,15,7,Danilo,6,6,False,Gallinari,2,HOU,1,23,2136.0,1,DEN,5,3,8,0
8,7,0,2015-10-28,1,19,10,Isaiah,7,6,True,Thomas,1,PHI,1,27,1749.0,3,BOS,6,1,2,3
9,0,2,2015-10-28,8,17,10,Anthony,4,2,False,Davis,2,POR,1,25,2439.0,2,NOP,5,3,10,2
10,1,1,2015-10-28,4,15,10,Derrick,8,6,False,Favors,2,DET,3,26,2082.0,1,UTA,0,0,6,2
11,2,1,2015-10-28,3,17,10,Brook,7,6,True,Lopez,4,CHI,2,26,2000.0,0,BRK,0,0,7,3
12,11,0,2015-10-28,5,14,6,Chris,6,5,False,Paul,0,SAC,1,18,2194.0,2,LAC,4,1,5,2
13,6,0,2015-10-28,5,17,7,DeMar,16,10,True,DeRozan,0,IND,2,25,2152.0,2,TOR,2,1,5,2
14,0,1,2015-10-28,14,11,8,Jonas,6,5,True,Valanciunas,1,IND,4,21,1937.0,0,TOR,0,0,15,2
15,3,1,2015-10-28,10,21,10,DeMarcus,11,8,True,Cousins,3,LAC,6,32,2077.0,0,SAC,5,4,13,8
16,1,1,2015-10-28,10,13,5,Chris,10,9,True,Bosh,0,CHO,1,21,1939.0,1,MIA,5,2,10,1
17,6,5,2015-10-28,6,18,9,John,6,2,False,Wall,1,ORL,3,22,2363.0,3,WAS,6,2,7,6
18,1,1,2015-10-28,3,17,8,Derrick,9,7,False,Williams,4,MIL,1,24,1279.0,0,NYK,3,1,7,2
19,0,0,2015-10-28,10,11,7,Enes,1,1,True,Kanter,6,SAS,1,15,1445.0,0,OKC,0,0,16,0
20,0,2,2015-10-28,8,11,5,Andre,11,8,True,Drummond,2,UTA,2,18,2167.0,1,DET,0,0,10,0
21,1,3,2015-10-28,6,10,8,Kenneth,6,2,False,Faried,3,HOU,5,18,1850.0,1,DEN,0,0,9,2
22,6,0,2015-10-28,3,14,7,Raymond,2,2,False,Felton,1,PHO,2,18,1989.0,0,DAL,3,2,4,0
23,1,2,2015-10-28,3,16,10,Jahlil,6,6,False,Okafor,4,BOS,4,26,2285.0,1,PHI,0,0,7,8
24,11,0,2015-10-28,5,21,8,Damian,4,4,True,Lillard,0,NOP,2,21,2154.0,2,POR,7,1,5,4
25,1,1,2015-10-28,9,10,5,Nikola,4,4,False,Mirotic,0,BRK,3,18,1777.0,2,CHI,8,4,9,2
26,3,0,2015-10-28,5,6,4,Sasha,3,2,False,Vujacic,1,MIL,1,11,1725.0,4,NYK,2,1,6,0
27,5,0,2015-10-28,6,10,4,Greivis,8,8,True,Vasquez,1,NYK,2,18,1759.0,0,MIL,4,2,7,2
28,4,1,2015-10-28,3,16,5,Kemba,9,8,False,Walker,1,MIA,2,19,2081.0,2,CHO,4,1,4,0
29,8,0,2015-10-28,9,17,4,Paul,10,9,False,George,3,TOR,3,17,2195.0,3,IND,4,0,12,3
30,6,2,2015-10-28,5,21,6,James,9,8,True,Harden,1,DEN,2,22,2183.0,2,HOU,12,2,6,3
31,5,1,2015-10-28,2,16,7,Dwyane,6,6,True,Wade,1,CHO,2,20,1740.0,0,MIA,0,0,3,1
32,3,0,2015-10-28,1,13,6,Eric,7,5,False,Gordon,1,POR,1,20,2447.0,1,NOP,8,3,2,1
33,4,2,2015-10-28,5,4,1,Roy,10,10,True,Hibbert,5,MIN,4,12,1687.0,0,LAL,0,0,10,2
34,2,1,2015-10-28,3,10,6,George,3,2,False,Hill,0,TOR,5,19,2261.0,2,IND,7,5,3,2
35,6,0,2015-10-28,2,17,8,Kyle,6,5,True,Lowry,1,IND,4,23,2338.0,2,TOR,4,2,3,5
36,1,1,2015-10-28,2,13,6,Lou,7,7,True,Williams,0,MIN,3,21,1647.0,0,LAL,6,2,2,1
37,6,3,2015-10-28,0,5,4,Boris,0,0,False,Diaw,0,OKC,1,9,1208.0,2,SAS,1,1,0,1
38,0,0,2015-10-28,1,15,6,Kevin,12,11,False,Martin,0,LAL,2,23,1738.0,0,MIN,5,0,1,0
39,1,0,2015-10-28,4,24,8,Kobe,5,5,True,Bryant,0,MIN,1,24,1736.0,2,LAL,13,3,4,0
40,3,1,2015-10-28,5,9,5,Jon,4,3,True,Leuer,2,DAL,3,14,1213.0,0,PHO,3,1,7,0
41,3,0,2015-10-28,2,10,5,Langston,2,2,False,Galloway,2,MIL,4,16,1488.0,0,NYK,5,4,4,0
42,3,0,2015-10-28,4,7,4,Jae,4,4,True,Crowder,2,PHI,3,14,1872.0,2,BOS,4,2,6,3
43,3,1,2015-10-28,8,11,7,Pau,2,2,False,Gasol,1,BRK,2,16,1814.0,0,CHI,0,0,9,3
44,5,1,2015-10-28,2,8,3,Marcus,4,4,True,Smart,0,PHI,3,13,1943.0,2,BOS,6,3,2,1
45,7,0,2015-10-28,2,8,5,Deron,0,0,False,Williams,0,PHO,2,12,1203.0,1,DAL,2,2,2,1
46,3,0,2015-10-28,11,14,7,Kevin,1,1,False,Love,2,MEM,2,17,1731.0,0,CLE,7,2,13,3
47,0,0,2015-10-28,9,6,5,Ed,2,2,True,Davis,2,NOP,5,12,1747.0,1,POR,0,0,11,0
48,1,2,2015-10-28,4,11,6,Amir,2,2,True,Johnson,3,PHI,3,15,1202.0,0,BOS,2,1,7,1
49,5,0,2015-10-28,1,7,4,Jerian,2,2,False,Grant,0,MIL,2,10,1451.0,3,NYK,1,0,1,0
50,2,0,2015-10-28,6,14,6,Isaiah,2,2,False,Canaan,1,BOS,0,18,2279.0,1,PHI,10,4,7,3
51,1,2,2015-10-28,4,6,5,Kosta,0,0,True,Koufos,3,LAC,2,10,1352.0,1,SAC,0,0,7,1
52,0,1,2015-10-28,5,13,6,Andrea,5,5,True,Bargnani,2,CHI,4,17,1329.0,1,BRK,1,0,7,1
53,1,1,2015-10-28,3,8,4,Aaron,6,4,True,Gordon,4,WAS,0,12,1021.0,0,ORL,2,0,7,0
54,1,0,2015-10-28,9,20,9,Ryan,1,0,False,Anderson,0,POR,1,21,2312.0,1,NOP,9,3,9,2
55,1,0,2015-10-28,3,14,8,Al,3,1,False,Jefferson,2,MIA,1,17,1306.0,1,CHO,0,0,5,1
56,0,3,2015-10-28,1,7,4,Clint,2,1,True,Capela,6,DEN,2,9,1495.0,2,HOU,0,0,7,1
57,3,2,2015-10-28,5,8,5,Ian,0,0,False,Mahinmi,3,TOR,6,10,1487.0,2,IND,0,0,8,1
58,3,1,2015-10-28,8,10,5,Dirk,0,0,False,Nowitzki,1,PHO,2,11,1243.0,1,DAL,1,1,9,0
59,1,0,2015-10-28,2,5,5,Lance,3,3,False,Thomas,1,MIL,1,13,1171.0,0,NYK,0,0,3,1
60,0,1,2015-10-28,3,19,9,Bradley,7,4,False,Beal,3,ORL,2,24,2256.0,0,WAS,8,2,6,4
61,2,2,2015-10-28,10,13,5,Nerlens,7,4,False,Noel,3,BOS,4,14,2102.0,3,PHI,0,0,13,3
62,2,0,2015-10-28,8,20,7,Victor,2,2,True,Oladipo,3,WAS,2,17,2158.0,2,ORL,8,1,11,1
63,0,0,2015-10-28,3,7,6,Devin,3,1,True,Booker,0,DAL,2,14,1280.0,1,PHO,2,1,3,0
64,2,1,2015-10-28,7,8,6,Jared,0,0,True,Sullinger,0,PHI,3,12,1263.0,1,BOS,2,0,7,1
65,3,0,2015-10-28,1,9,5,Matthew,0,0,False,Dellavedova,0,MEM,2,12,1079.0,2,CLE,4,2,1,0
66,1,1,2015-10-28,2,8,5,Luol,0,0,True,Deng,1,CHO,2,13,1825.0,1,MIA,3,3,3,1
67,7,0,2015-10-28,0,8,5,Manu,0,0,False,Ginobili,0,OKC,0,11,1130.0,2,SAS,1,1,0,3
68,8,0,2015-10-28,6,15,5,Elfrid,0,0,True,Payton,4,WAS,1,11,2086.0,1,ORL,3,1,10,2
69,1,1,2015-10-28,5,5,4,Joffrey,2,2,False,Lauvergne,2,HOU,3,11,1293.0,0,DEN,1,1,7,1
70,1,0,2015-10-28,6,14,6,Alec,7,6,False,Burks,0,DET,4,18,1586.0,0,UTA,0,0,6,0
71,0,0,2015-10-28,6,19,6,Kevin,8,8,True,Durant,0,SAS,2,22,2070.0,0,OKC,6,2,6,1
72,2,2,2015-10-28,6,6,4,Marcin,2,2,False,Gortat,2,ORL,1,10,2139.0,0,WAS,0,0,8,2
73,3,1,2015-10-28,7,10,2,Zaza,6,6,False,Pachulia,3,PHO,2,10,1500.0,2,DAL,0,0,10,1
74,1,0,2015-10-28,0,14,6,C.J.,2,2,False,Miles,1,TOR,3,18,2140.0,3,IND,8,4,1,3
75,2,0,2015-10-28,9,13,5,Julius,6,5,True,Randle,2,MIN,3,15,1804.0,0,LAL,0,0,11,1
76,3,2,2015-10-28,4,10,4,Kyle,0,0,False,O'Quinn,7,MIL,4,8,1409.0,1,NYK,1,0,11,1
77,7,0,2015-10-28,5,10,4,J.R.,0,0,False,Smith,2,MEM,2,9,2031.0,1,CLE,2,1,7,1
78,1,1,2015-10-28,5,11,5,Kentavious,4,4,True,Caldwell-Pope,0,UTA,2,16,2148.0,0,DET,5,2,5,2
79,4,0,2015-10-28,6,14,5,DeMarre,6,3,True,Carroll,2,IND,2,14,2471.0,2,TOR,4,1,8,2
80,3,0,2015-10-28,2,11,5,Derrick,5,5,False,Rose,0,BRK,2,15,1766.0,1,CHI,1,0,2,2
81,2,0,2015-10-28,1,10,5,Jeremy,6,5,False,Lin,0,MIA,3,17,1621.0,0,CHO,3,2,1,2
82,4,0,2015-10-28,1,5,2,D.J.,4,4,True,Augustin,0,SAS,1,8,775.0,3,OKC,0,0,1,1
83,1,0,2015-10-28,10,10,6,Karl-Anthony,2,2,False,Towns,2,LAL,4,14,1913.0,0,MIN,1,0,12,3
84,1,0,2015-10-28,5,6,3,Archie,6,5,True,Goodwin,0,DAL,0,12,1044.0,0,PHO,2,1,5,1
85,4,0,2015-10-28,2,14,7,Reggie,7,4,True,Jackson,0,UTA,1,19,1875.0,0,DET,3,1,2,4
86,3,1,2015-10-28,6,12,5,Meyers,0,0,True,Leonard,2,NOP,2,12,2042.0,1,POR,7,2,8,2
87,1,1,2015-10-28,3,11,3,Kristaps,12,9,False,Porzingis,2,MIL,3,16,1455.0,1,NYK,2,1,5,2
88,0,0,2015-10-28,2,8,5,Nick,0,0,True,Young,0,MIN,3,14,1144.0,0,LAL,7,4,2,0
89,3,1,2015-10-28,5,14,7,Tobias,2,1,True,Harris,2,WAS,4,15,1865.0,0,ORL,3,0,7,2
90,2,0,2015-10-28,4,13,5,Rodney,6,6,False,Stuckey,0,TOR,2,16,1452.0,1,IND,1,0,4,2
91,1,1,2015-10-28,1,5,4,Jared,4,3,False,Cunningham,0,MEM,2,12,909.0,0,CLE,1,1,1,1
92,0,0,2015-10-28,3,6,5,Richard,1,1,False,Jefferson,0,MEM,3,14,1100.0,0,CLE,3,3,3,2
93,6,0,2015-10-28,5,4,3,Mason,3,1,True,Plumlee,1,NOP,4,7,1133.0,0,POR,0,0,6,0
94,4,0,2015-10-28,3,3,1,Mario,5,5,True,Chalmers,0,CHO,2,8,1027.0,2,MIA,2,1,3,2
95,6,0,2015-10-28,0,12,5,Darren,5,2,True,Collison,1,LAC,3,13,1822.0,1,SAC,4,1,1,1
96,1,4,2015-10-28,10,6,4,DeAndre,3,0,False,Jordan,2,SAC,5,8,1626.0,0,LAC,0,0,12,1
97,0,0,2015-10-28,6,8,4,Paul,4,3,False,Pierce,1,SAC,0,12,1440.0,0,LAC,4,1,7,1
98,3,0,2015-10-28,8,10,4,Marvin,2,2,False,Williams,2,MIA,1,10,2272.0,0,CHO,5,0,10,1
99,0,1,2015-10-28,2,13,6,Terrence,5,3,True,Jones,4,DEN,4,15,1712.0,1,HOU,2,0,6,2
100,0,0,2015-10-28,8,4,2,Cody,4,3,False,Zeller,4,MIA,2,7,1799.0,1,CHO,0,0,12,1
101,0,3,2015-10-28,3,8,3,Tim,2,2,False,Duncan,3,OKC,2,8,1557.0,2,SAS,0,0,6,1
102,0,1,2015-10-28,5,4,3,Jeremy,0,0,False,Evans,1,PHO,1,7,1544.0,1,DAL,1,1,6,0
103,3,0,2015-10-28,5,16,7,Rudy,2,1,True,Gay,1,LAC,2,16,1881.0,0,SAC,3,1,6,2
104,1,0,2015-10-28,1,15,7,Gerald,0,0,True,Green,0,CHO,4,19,1825.0,0,MIA,8,5,1,2
105,1,0,2015-10-28,5,10,5,Marcus,3,3,True,Morris,1,UTA,3,14,2129.0,0,DET,1,1,6,2
106,0,0,2015-10-28,3,10,5,Will,0,0,False,Barton,1,HOU,0,11,1174.0,1,DEN,2,1,4,0
107,4,0,2015-10-28,3,17,6,Michael,9,8,True,Carter-Williams,2,NYK,4,20,2033.0,1,MIL,1,0,5,6
108,0,1,2015-10-28,5,6,4,Rondae,0,0,True,Hollis-Jefferson,0,CHI,0,8,1455.0,2,BRK,0,0,5,1
109,3,0,2015-10-28,1,9,5,Aaron,0,0,False,Brooks,0,BRK,4,12,984.0,1,CHI,6,2,1,1
110,5,0,2015-10-28,6,13,4,LeBron,8,4,False,James,1,MEM,1,12,1848.0,3,CLE,3,0,7,3
111,5,0,2015-10-28,6,10,3,Otto,0,0,False,Porter,2,ORL,1,7,2215.0,2,WAS,5,1,8,1
112,5,1,2015-10-28,5,5,2,Gary,0,0,False,Harris,0,HOU,4,5,1769.0,3,DEN,2,1,5,1
113,0,0,2015-10-28,5,7,2,Jerami,5,5,False,Grant,1,BOS,2,9,1597.0,2,PHI,1,0,6,0
114,2,1,2015-10-28,4,6,3,Tony,0,0,True,Allen,3,CLE,1,6,1359.0,2,MEM,0,0,7,2
115,6,0,2015-10-28,4,10,3,Ty,6,4,True,Lawson,0,DEN,0,12,2202.0,0,HOU,3,2,4,3
116,8,1,2015-10-28,0,8,3,Shane,0,0,True,Larkin,0,CHI,3,6,1393.0,3,BRK,2,0,0,2
117,0,0,2015-10-28,5,11,5,Zach,4,2,True,Randolph,3,CLE,1,12,1854.0,1,MEM,1,0,8,2
118,0,0,2015-10-28,4,9,5,JaKarr,3,3,False,Sampson,0,BOS,1,13,1617.0,1,PHI,1,0,4,3
119,3,0,2015-10-28,2,10,5,Jordan,6,4,True,Clarkson,0,MIN,4,14,1783.0,0,LAL,2,0,2,2
120,6,2,2015-10-28,1,8,4,Goran,0,0,True,Dragic,0,CHO,4,8,1853.0,0,MIA,0,0,1,1
121,6,0,2015-10-28,4,8,2,Mike,4,4,True,Conley,0,CLE,1,8,1766.0,0,MEM,2,0,4,1
122,1,0,2015-10-28,0,9,5,Jamal,2,1,False,Crawford,0,SAC,2,11,1268.0,1,LAC,1,0,0,0
123,1,0,2015-10-28,2,4,4,Montrezl,0,0,True,Harrell,1,DEN,4,8,950.0,0,HOU,0,0,3,0
124,3,0,2015-10-28,6,15,4,Joe,3,2,True,Johnson,4,CHI,3,10,1941.0,1,BRK,2,0,10,0
125,0,0,2015-10-28,1,5,4,Charlie,0,0,False,Villanueva,0,PHO,3,10,879.0,0,DAL,3,2,1,0
126,0,2,2015-10-28,8,7,3,Al-Farouq,2,2,True,Aminu,0,NOP,0,9,1868.0,1,POR,3,1,8,3
127,7,0,2015-10-28,2,12,3,Marco,0,0,True,Belinelli,0,LAC,3,9,1917.0,1,SAC,7,3,2,0
128,0,0,2015-10-28,0,11,5,J.J.,3,3,False,Redick,0,SAC,3,15,1845.0,1,LAC,5,2,0,2
129,2,0,2015-10-28,1,5,3,Lance,0,0,False,Stephenson,1,SAC,0,7,1148.0,1,LAC,2,1,2,1
130,3,0,2015-10-28,2,10,4,Zach,0,0,False,LaVine,1,LAL,0,8,1196.0,1,MIN,2,0,3,0
131,1,0,2015-10-28,6,7,4,Dwight,8,4,False,Powell,0,PHO,4,12,1039.0,0,DAL,0,0,6,1
132,1,1,2015-10-28,3,12,4,LaMarcus,4,3,False,Aldridge,2,OKC,2,11,1914.0,0,SAS,1,0,5,0
133,6,0,2015-10-28,3,15,6,Rodney,0,0,False,Hood,1,DET,5,12,1765.0,0,UTA,7,0,4,1
134,1,0,2015-10-28,3,7,3,Wesley,2,1,False,Matthews,0,PHO,2,9,1566.0,1,DAL,4,2,3,0
135,2,1,2015-10-28,5,6,3,Nemanja,0,0,False,Bjelica,0,LAL,5,8,1356.0,0,MIN,4,2,5,0
136,0,0,2015-10-28,5,7,3,Tony,2,2,False,Snell,0,BRK,3,10,1305.0,0,CHI,4,2,5,0
137,0,0,2015-10-28,1,7,4,Caron,0,0,True,Butler,1,LAC,1,8,760.0,1,SAC,1,0,2,0
138,0,0,2015-10-28,3,10,3,Stanley,4,4,True,Johnson,2,UTA,3,11,1175.0,0,DET,3,1,5,0
139,5,0,2015-10-28,2,8,3,Mo,0,0,False,Williams,0,MEM,1,9,1358.0,0,CLE,6,3,2,2
140,4,0,2015-10-28,3,12,4,Eric,7,5,True,Bledsoe,1,DAL,4,13,1883.0,0,PHO,2,0,4,2
141,2,1,2015-10-28,2,9,2,Courtney,2,2,True,Lee,0,CLE,0,7,1876.0,2,MEM,4,1,2,0
142,0,0,2015-10-28,1,5,3,Shabazz,4,3,False,Muhammad,0,LAL,1,10,1135.0,0,MIN,2,1,1,1
143,2,0,2015-10-28,3,3,1,Thomas,4,2,True,Robinson,2,CHI,0,4,880.0,2,BRK,0,0,5,1
144,0,0,2015-10-28,4,9,4,Kris,2,2,False,Humphries,2,ORL,2,11,1560.0,1,WAS,3,1,6,3
145,5,1,2015-10-28,4,8,2,David,4,4,True,Lee,1,PHI,3,8,1317.0,0,BOS,0,0,5,2
146,0,0,2015-10-28,0,5,4,E'Twaun,0,0,False,Moore,0,BRK,0,9,1017.0,1,CHI,2,1,0,2
147,2,0,2015-10-28,3,7,3,Patty,2,1,False,Mills,0,OKC,3,9,1331.0,0,SAS,3,2,3,0
148,3,0,2015-10-28,1,6,3,Raul,0,0,False,Neto,0,DET,1,8,1587.0,0,UTA,2,2,1,1
149,0,1,2015-10-28,4,6,3,Maurice,0,0,True,Harkless,0,NOP,0,8,1093.0,0,POR,3,2,4,1
150,1,3,2015-10-28,12,6,3,Rudy,0,0,False,Gobert,0,DET,4,6,2245.0,1,UTA,0,0,12,3
151,3,1,2015-10-28,5,13,6,Brandon,2,2,True,Knight,1,DAL,4,15,2065.0,0,PHO,4,1,6,6
152,0,0,2015-10-28,0,6,3,Anthony,0,0,True,Morrow,0,SAS,1,8,1298.0,1,OKC,4,2,0,0
153,2,2,2015-10-28,6,13,5,Nikola,0,0,True,Vucevic,1,WAS,4,10,1709.0,1,ORL,0,0,7,2
154,1,0,2015-10-28,4,4,3,Udonis,0,0,True,Haslem,0,CHO,2,6,638.0,1,MIA,1,0,4,1
155,7,0,2015-10-28,4,3,1,Steve,0,0,True,Blake,0,UTA,0,2,1005.0,0,DET,1,0,4,1
156,2,1,2015-10-28,7,4,2,Kevin,0,0,False,Garnett,0,LAL,2,4,773.0,0,MIN,0,0,7,0
157,0,1,2015-10-28,1,5,3,Rashad,0,0,True,Vaughn,1,NYK,0,7,761.0,0,MIL,2,1,2,1
158,0,0,2015-10-28,5,12,6,Marc,0,0,True,Gasol,0,CLE,3,12,1783.0,0,MEM,0,0,5,1
159,0,0,2015-10-28,7,7,2,Jordan,6,4,False,Hill,1,TOR,4,8,1395.0,1,IND,0,0,8,0
160,1,2,2015-10-28,3,9,4,Serge,2,2,True,Ibaka,2,SAS,1,10,2038.0,0,OKC,1,0,5,4
161,0,2,2015-10-28,0,5,3,Robin,2,2,False,Lopez,2,MIL,3,8,1192.0,0,NYK,0,0,2,2
162,1,0,2015-10-28,4,7,3,Patrick,0,0,True,Patterson,0,IND,0,8,1158.0,1,TOR,5,2,4,2
163,0,0,2015-10-28,2,12,6,Thaddeus,0,0,True,Young,3,CHI,4,12,1468.0,1,BRK,0,0,5,3
164,1,0,2015-10-28,6,9,3,Patrick,0,0,True,Beverley,2,DEN,2,8,1276.0,2,HOU,7,2,8,3
165,0,1,2015-10-28,2,6,3,Bismack,1,1,True,Biyombo,3,IND,6,7,943.0,0,TOR,0,0,5,0
166,1,0,2015-10-28,1,7,4,David,0,0,False,West,1,OKC,1,8,1080.0,0,SAS,0,0,2,1
167,2,0,2015-10-28,1,4,2,Markel,4,2,True,Brown,0,CHI,0,6,559.0,0,BRK,1,0,1,0
168,1,1,2015-10-28,3,11,5,Gordon,6,3,False,Hayward,1,DET,3,13,2127.0,1,UTA,2,0,4,4
169,5,1,2015-10-28,6,16,4,Carmelo,2,2,False,Anthony,0,MIL,4,11,1756.0,1,NYK,5,1,6,2
170,1,1,2015-10-28,6,4,3,Steven,0,0,True,Adams,1,SAS,4,6,1774.0,0,OKC,0,0,7,2
171,6,0,2015-10-28,0,11,3,Monta,4,3,False,Ellis,0,TOR,4,9,1712.0,2,IND,1,0,0,2
172,2,0,2015-10-28,1,8,3,Devin,7,4,False,Harris,0,PHO,1,10,1391.0,1,DAL,3,0,1,2
173,1,0,2015-10-28,2,6,3,Ersan,0,0,True,Ilyasova,0,UTA,4,8,1306.0,1,DET,4,2,2,1
174,9,0,2015-10-28,5,13,6,Emmanuel,4,2,False,Mudiay,0,HOU,4,17,2274.0,0,DEN,5,3,5,11
175,2,1,2015-10-28,1,1,1,Andre,0,0,True,Roberson,0,SAS,1,2,995.0,1,OKC,0,0,1,0
176,2,0,2015-10-28,3,2,0,Ramon,6,4,False,Sessions,0,ORL,1,4,844.0,1,WAS,0,0,3,0
177,1,0,2015-10-28,5,2,2,Tristan,2,1,False,Thompson,3,MEM,4,5,1199.0,0,CLE,0,0,8,2
178,0,1,2015-10-28,1,5,2,Brandan,4,4,True,Wright,1,CLE,1,8,1001.0,0,MEM,0,0,2,2
179,3,0,2015-10-28,5,9,4,Jameer,0,0,False,Nelson,0,HOU,6,10,1470.0,1,DEN,5,2,5,3
180,0,0,2015-10-28,3,5,3,Spencer,2,1,False,Hawes,0,MIA,2,7,1099.0,0,CHO,1,0,3,0
181,2,0,2015-10-28,7,2,2,Justise,0,0,True,Winslow,0,CHO,4,5,1530.0,0,MIA,1,1,7,2
182,3,1,2015-10-28,3,7,2,Jonas,0,0,True,Jerebko,0,PHI,1,5,902.0,0,BOS,2,1,3,0
183,0,0,2015-10-28,1,7,3,Chris,0,0,True,Copeland,1,NYK,3,8,1169.0,1,MIL,3,2,2,1
184,1,2,2015-10-28,3,4,1,Gorgui,2,2,False,Dieng,1,LAL,3,4,1219.0,1,MIN,0,0,4,1
185,1,2,2015-10-28,1,5,2,Darrell,0,0,False,Arthur,1,HOU,1,5,941.0,0,DEN,1,1,2,1
186,4,1,2015-10-28,0,5,2,T.J.,0,0,False,McConnell,1,BOS,4,4,1655.0,3,PHI,1,0,1,3
187,3,0,2015-10-28,1,14,5,Jrue,1,1,False,Holiday,0,POR,2,12,1267.0,0,NOP,4,1,1,2
188,0,0,2015-10-28,3,8,4,Timofey,1,1,False,Mozgov,1,MEM,2,9,1504.0,0,CLE,1,0,4,2
189,0,0,2015-10-28,8,5,2,Omri,0,0,True,Casspi,1,LAC,2,5,1207.0,1,SAC,1,1,9,2
190,0,0,2015-10-28,3,4,2,Kendrick,0,0,False,Perkins,1,POR,0,4,568.0,0,NOP,0,0,4,0
191,1,1,2015-10-28,3,6,1,Drew,0,0,False,Gooden,4,ORL,2,3,1190.0,0,WAS,4,1,7,0
192,0,0,2015-10-28,3,5,2,JaMychal,2,0,True,Green,4,CLE,2,4,840.0,0,MEM,1,0,7,0
193,2,0,2015-10-28,3,9,4,Mario,0,0,True,Hezonja,0,WAS,3,11,1516.0,0,ORL,5,3,3,4
194,0,0,2015-10-28,1,4,2,Kyle,0,0,False,Anderson,0,OKC,0,4,761.0,1,SAS,1,0,1,0
195,1,0,2015-10-28,1,1,1,Cleanthony,0,0,False,Early,0,MIL,1,2,396.0,1,NYK,0,0,1,0
196,1,0,2015-10-28,1,0,0,Jordan,2,2,True,Mickey,1,PHI,1,2,118.0,0,BOS,0,0,2,0
197,3,0,2015-10-28,3,11,5,Tony,0,0,False,Parker,0,OKC,5,10,1549.0,0,SAS,0,0,3,2
198,2,0,2015-10-28,3,5,2,Evan,2,2,True,Turner,1,PHI,0,6,1321.0,0,BOS,1,0,4,3
199,1,0,2015-10-28,1,8,3,Bojan,3,3,True,Bogdanovic,0,CHI,1,9,1724.0,0,BRK,2,0,1,2
200,2,0,2015-10-28,3,8,4,Dion,0,0,True,Waiters,1,SAS,2,8,1284.0,0,OKC,2,0,4,3
201,1,0,2015-10-28,3,2,1,Damien,0,0,True,Inglis,1,NYK,3,3,884.0,1,MIL,2,1,4,1
202,1,1,2015-10-28,2,3,0,Austin,4,3,False,Rivers,0,SAC,1,3,967.0,2,LAC,2,0,2,1
203,0,2,2015-10-28,4,6,2,Dewayne,0,0,True,Dedmon,2,WAS,4,4,884.0,1,ORL,0,0,6,1
204,0,0,2015-10-28,0,2,1,Wesley,0,0,False,Johnson,0,SAC,0,3,636.0,1,LAC,1,1,0,0
205,0,1,2015-10-28,1,4,1,Aron,2,2,True,Baynes,2,UTA,3,4,713.0,0,DET,0,0,3,0
206,1,1,2015-10-28,3,2,1,Tyson,2,1,True,Chandler,3,DAL,3,3,1021.0,0,PHO,0,0,6,2
207,0,1,2015-10-28,1,4,2,Tyler,2,2,True,Zeller,0,PHI,3,6,639.0,0,BOS,0,0,1,1
208,2,0,2015-10-28,3,6,2,Anderson,0,0,False,Varejao,2,MEM,2,4,652.0,0,CLE,0,0,5,1
209,2,0,2015-10-28,4,6,1,Randy,0,0,False,Foye,0,HOU,1,3,1080.0,2,DEN,6,1,4,1
210,3,1,2015-10-28,5,5,1,Ryan,1,1,True,Kelly,1,MIN,4,3,1238.0,0,LAL,2,0,6,1
211,0,0,2015-10-28,5,3,1,Alex,4,2,True,Len,3,DAL,2,4,813.0,0,PHO,0,0,8,2
212,4,0,2015-10-28,6,8,2,Rajon,0,0,True,Rondo,1,LAC,3,4,1515.0,1,SAC,1,0,7,2
213,0,0,2015-10-28,0,2,1,Jason,0,0,True,Smith,1,WAS,1,2,281.0,1,ORL,0,0,1,0
214,2,0,2015-10-28,1,9,3,Jeff,2,1,True,Green,0,CLE,5,8,1204.0,0,MEM,3,1,1,0
215,0,0,2015-10-28,2,4,2,Joe,0,0,False,Ingles,0,DET,1,4,983.0,0,UTA,1,0,2,0
216,1,0,2015-10-28,1,7,3,Doug,0,0,False,McDermott,1,BRK,2,8,1212.0,0,CHI,4,2,2,3
217,0,0,2015-10-28,2,8,3,Gary,0,0,False,Neal,0,ORL,0,6,1092.0,0,WAS,2,0,2,0
218,1,0,2015-10-28,1,6,2,Brian,1,1,False,Roberts,0,MIA,1,5,799.0,0,CHO,0,0,1,0
