,age,assists,blocks,defensive_rebounds,field_goals_attempted,field_goals_made,first_name,free_throws_attempted,free_throws_made,games_played,games_started,last_name,minutes_played,offensive_rebounds,personal_fouls,points,position,steals,team,three_point_field_goals_attempted,three_point_field_goals_made,turnovers,two_point_field_goals_attempted,two_point_field_goals_made
220,25,130,5,93,525,209,Brandon,154,132,54,5,Knight,1140,25,87,595,SG,27,PHO,139,45,88,386,164
221,27,47,48,285,392,216,Kosta,62,38,71,62,Koufos,1419,118,172,470,C,36,SAC,1,0,61,391,216
222,27,69,11,79,369,158,Mindaugas,68,55,68,5,Kuzminskas,1016,47,79,425,SF,29,NYK,168,54,51,201,104
223,20,27,13,111,218,117,Skal,74,52,33,12,Labissiere,612,51,64,289,PF,16,SAC,8,3,37,210,114
224,24,75,23,234,491,226,Jeremy,129,110,62,5,Lamb,1143,30,98,603,SG,27,CHO,146,41,40,345,185
225,27,28,1,9,47,20,Nicolas,9,9,18,3,Laprovittola,174,1,19,59,PG,4,SAS,27,10,19,20,10
226,21,139,10,141,710,326,Zach,140,117,47,47,LaVine,1749,19,104,889,SG,41,MIN,310,120,85,400,206
227,29,334,6,135,522,237,Ty,217,173,69,24,Lawson,1732,44,119,681,PG,74,SAC,118,34,129,404,203
228,22,11,3,18,89,26,Jake,17,13,35,1,Layman,249,6,22,78,SF,9,POR,51,13,11,38,13
229,31,179,24,206,704,321,Courtney,98,85,77,74,Lee,2459,53,141,835,SG,81,NYK,269,108,69,435,213
230,33,124,40,292,420,248,David,113,80,79,10,Lee,1477,149,125,576,PF,31,SAS,0,0,82,420,248
231,23,44,98,354,463,230,Alex,208,150,77,34,Len,1560,156,242,613,C,38,PHO,12,3,102,451,227
232,25,260,55,350,1312,636,Kawhi,533,469,74,74,Leonard,2474,80,122,1888,SF,133,SAS,387,147,154,925,489
233,24,71,28,210,378,146,Meyers,40,35,74,12,Leonard,1222,27,172,401,PF,13,POR,213,74,35,165,72
234,27,111,26,300,646,310,Jon,113,98,75,34,Leuer,1944,102,145,767,PF,31,DET,167,49,66,479,261
235,22,110,8,165,380,171,Caris,93,67,57,26,LeVert,1237,23,91,468,SF,49,BRK,184,59,59,196,112
236,26,440,20,322,1488,661,Damian,545,488,75,75,Lillard,2694,46,152,2024,PG,68,POR,579,214,197,909,447
237,28,184,14,124,400,175,Jeremy,141,115,36,33,Lin,883,11,79,523,PG,42,BRK,156,58,86,244,117
238,31,139,20,123,316,173,Shaun,60,42,76,3,Livingston,1345,28,120,389,PG,38,GSW,3,1,62,313,172
239,24,13,9,44,109,61,Shawn,35,19,18,0,Long,234,41,49,148,C,9,PHI,19,7,13,90,54
240,20,29,17,80,107,56,Kevon,34,21,53,4,Looney,447,44,64,135,C,15,GSW,9,2,17,98,54
241,28,176,124,282,1172,555,Brook,364,295,75,75,Lopez,2222,121,192,1539,C,38,BRK,387,134,184,785,421
242,28,80,117,276,775,382,Robin,104,75,81,81,Lopez,2271,244,151,839,C,18,CHI,2,0,91,773,382
243,28,116,21,518,867,370,Kevin,295,257,60,60,Love,1885,148,125,1142,PF,53,CLE,389,145,122,478,225
244,30,417,19,238,918,426,Kyle,365,299,60,60,Lowry,2244,48,170,1344,PG,88,TOR,468,193,173,450,233
245,34,1,0,0,4,1,John,0,0,5,0,Lucas,11,0,0,2,PG,2,MIN,1,0,0,3,1
246,21,75,10,124,361,145,Timothe,123,105,69,19,Luwawu-Cabarrot,1190,25,154,445,SF,32,PHI,161,50,73,200,95
247,21,69,20,187,439,159,Trey,79,57,71,4,Lyles,1158,48,97,440,PF,26,UTA,204,65,64,235,94
248,24,15,2,30,75,30,Sheldon,27,23,30,3,Mac,287,4,17,90,SG,8,WAS,30,7,5,45,23
249,26,154,3,105,381,170,Shelvin,77,53,55,9,Mack,1205,20,100,430,PG,42,UTA,120,37,90,261,133
250,30,19,24,103,111,65,Ian,75,43,31,0,Mahinmi,555,47,90,173,C,33,WAS,0,0,34,111,65
251,19,23,26,74,181,83,Thon,49,32,57,34,Maker,562,40,84,226,C,10,MIL,74,28,17,107,55
252,28,9,12,84,132,72,Boban,58,47,35,0,Marjanovic,293,46,25,191,C,6,DET,0,0,10,132,72
253,22,8,9,120,151,58,Jarell,50,40,42,3,Martin,558,42,91,165,PF,17,MEM,25,9,28,126,49
254,30,210,15,241,847,333,Wesley,179,146,73,73,Matthews,2495,18,161,986,SG,77,DAL,479,174,102,368,159
255,30,39,35,126,378,191,Luc,87,59,80,76,Mbah,1787,44,122,484,SF,81,LAC,110,43,46,268,148
256,24,18,29,57,117,62,James,42,21,52,2,Michael,457,34,47,147,PF,18,GSW,8,2,19,109,60
257,21,77,15,79,245,106,Patrick,37,29,71,20,McCaw,1074,21,62,282,SG,32,GSW,123,41,36,122,65
258,25,285,42,229,1441,692,C.J.,294,268,80,80,McCollum,2796,60,202,1837,SG,72,POR,439,185,172,1002,507
259,24,534,10,212,512,236,T.J.,90,73,81,51,McConnell,2133,39,139,556,PG,134,PHI,55,11,159,457,225
260,29,17,67,144,319,208,JaVale,111,56,77,10,McGee,739,100,109,472,C,19,GSW,3,0,40,316,208
261,25,124,18,162,460,190,Rodney,71,44,78,65,McGruder,1966,94,140,497,SG,46,MIA,220,73,56,240,117
262,23,51,6,110,419,180,Ben,93,70,61,26,McLemore,1176,19,108,495,SG,29,SAC,170,65,62,249,115
263,25,19,6,35,150,58,Jordan,34,27,37,4,McRae,384,6,31,161,SG,8,CLE,51,18,14,99,40
264,29,50,4,51,118,44,Josh,9,6,22,14,McRoberts,381,23,31,107,PF,10,MIA,31,13,23,87,31
265,29,45,4,72,256,103,Jodie,74,65,36,10,Meeks,738,5,41,327,SG,34,ORL,137,56,36,119,47
266,30,14,61,211,137,88,Salah,61,36,73,11,Mejri,905,97,152,213,C,32,DAL,3,1,40,134,87
267,22,7,6,21,34,15,Jordan,14,8,25,1,Mickey,141,13,12,38,PF,3,BOS,1,0,9,33,15
268,25,99,7,112,333,150,Khris,92,81,29,23,Middleton,889,11,79,426,SF,41,MIL,104,45,65,229,105
269,29,48,25,199,647,281,C.J.,93,84,76,29,Miles,1776,30,151,815,SF,46,IND,409,169,40,238,112
270,36,22,0,36,23,9,Mike,2,2,20,0,Miller,151,2,9,28,SF,2,DEN,20,8,13,3,1
271,28,280,3,117,621,273,Patty,80,66,80,8,Mills,1754,24,109,759,PG,65,SAS,355,147,101,266,126
272,29,1,0,3,7,1,Elijah,2,1,2,0,Millsap,23,3,2,3,SG,0,PHO,2,0,2,5,1
273,31,252,62,422,972,430,Paul,405,311,69,67,Millsap,2343,111,186,1246,PF,90,ATL,241,75,158,731,355
274,25,75,55,323,625,258,Nikola,128,99,70,15,Mirotic,1679,61,128,744,PF,53,CHI,377,129,80,248,129
275,26,187,38,365,726,387,Greg,239,177,81,0,Monroe,1823,167,168,951,C,92,MIL,4,0,140,722,387
276,27,164,32,119,619,283,E'Twaun,74,57,73,22,Moore,1820,33,131,700,SG,50,NOP,208,77,62,411,206
277,27,160,25,289,1007,421,Marcus,185,145,79,79,Morris,2565,77,168,1105,SF,52,DET,357,118,87,650,303
278,27,126,42,386,889,406,Markieff,215,180,76,76,Morris,2374,107,254,1063,PF,82,WAS,196,71,129,693,335
279,26,32,11,75,138,57,Donatas,49,25,34,0,Motiejunas,479,26,55,150,PF,18,NOP,47,11,31,91,46
280,30,43,31,160,328,169,Timofey,78,63,54,52,Mozgov,1104,104,133,401,C,16,LAL,1,0,72,327,169
281,20,217,13,149,551,208,Emmanuel,167,131,55,41,Mudiay,1406,29,95,603,PG,41,DEN,178,56,123,373,152
282,24,35,6,136,598,288,Shabazz,190,147,78,1,Muhammad,1516,84,86,772,SF,22,MIN,145,49,56,453,239
283,20,48,6,36,116,50,Dejounte,30,21,38,8,Murray,322,6,29,130,PG,8,SAS,23,9,38,93,41
284,19,170,24,173,730,295,Jamal,120,106,82,10,Murray,1764,41,124,811,SG,51,DEN,344,115,113,386,180
285,25,95,41,164,337,170,Mike,64,49,70,3,Muscala,1237,76,97,435,C,30,ATL,110,46,55,227,124
286,24,96,39,249,361,190,Larry,80,59,63,7,Nance,1442,120,149,449,PF,82,LAL,36,10,56,325,180
287,25,67,2,53,183,73,Shabazz,49,38,53,2,Napier,512,8,38,218,PG,32,POR,92,34,41,91,39
288,24,8,8,42,86,39,Maurice,26,19,32,4,Ndour,331,22,30,98,PF,15,NYK,7,1,12,79,38
289,32,1,0,1,7,0,Gary,4,4,2,0,Neal,18,0,1,4,SG,0,ATL,2,0,0,5,0
290,34,385,8,164,604,268,Jameer,63,45,75,39,Nelson,2045,28,197,687,PG,54,DEN,273,106,128,331,162
291,24,34,5,26,91,41,Raul,9,8,40,0,Neto,346,4,48,100,PG,21,UTA,31,10,15,60,31
292,23,5,0,15,36,9,Georges,2,2,23,0,Niang,93,2,6,21,PF,3,IND,12,1,5,24,8
293,31,103,37,241,202,99,Joakim,78,34,46,46,Noah,1015,162,127,232,C,30,NYK,1,0,58,201,99
294,24,42,89,162,156,103,Lucas,67,44,57,6,Nogueira,1088,82,137,253,C,52,TOR,12,3,46,144,100
295,33,0,0,3,7,2,Steve,0,0,8,0,Novak,22,0,1,5,PF,0,MIL,6,1,0,1,1
296,38,82,38,330,678,296,Dirk,112,98,54,54,Nowitzki,1424,23,113,769,PF,30,DAL,209,79,51,469,217
297,24,14,7,46,81,47,David,39,25,20,2,Nwaba,397,17,36,120,SG,13,LAL,5,1,11,76,46
298,26,117,104,282,413,215,Kyle,83,64,79,8,O'Quinn,1229,157,174,496,C,36,NYK,17,2,76,396,213
299,23,3,0,17,27,12,Daniel,2,0,19,0,Ochefu,75,5,17,24,C,2,WAS,0,0,3,27,12
300,21,58,49,159,471,242,Jahlil,158,106,50,33,Okafor,1134,81,122,590,C,20,PHI,0,0,91,471,242
301,24,176,21,252,932,412,Victor,154,116,67,67,Oladipo,2222,39,155,1067,SG,78,OKC,352,127,119,580,285
302,25,148,29,288,508,260,Kelly,123,90,75,6,Olynyk,1538,73,207,678,C,43,BOS,192,68,96,316,192
303,29,2,1,4,4,2,Arinze,0,0,8,0,Onuaku,28,2,3,4,C,0,ORL,0,0,2,4,2
304,20,3,1,8,7,5,Chinanu,4,4,5,1,Onuaku,52,2,6,14,C,3,HOU,0,0,4,7,5
305,21,47,17,200,442,186,Kelly,99,75,79,5,Oubre,1605,61,195,501,SF,58,WAS,188,54,50,254,132
306,32,132,33,270,307,164,Zaza,126,98,70,70,Pachulia,1268,140,166,426,C,59,GSW,2,0,87,305,164
307,19,20,17,62,102,56,Georgios,14,12,22,0,Papagiannis,355,24,44,124,C,3,SAC,2,0,24,100,56
308,21,142,22,235,814,399,Jabari,218,162,51,50,Parker,1728,79,111,1025,PF,50,MIL,178,65,93,636,334
309,34,285,2,104,569,265,Tony,117,85,63,63,Parker,1587,9,92,638,PG,34,SAS,69,23,89,500,242
310,28,55,5,78,222,75,Chandler,43,35,34,34,Parsons,675,6,52,210,SF,20,MEM,93,25,24,129,50
311,25,6,0,6,15,3,Lamar,3,2,5,0,Patterson,40,1,6,9,SG,1,ATL,6,1,4,9,2
312,27,76,23,231,384,154,Patrick,60,43,65,8,Patterson,1599,62,120,445,PF,40,TOR,253,94,38,131,60
313,31,563,8,264,785,374,Chris,260,232,61,61,Paul,1921,40,146,1104,PG,119,LAC,302,124,147,483,250
314,25,7,7,24,54,23,Adreian,19,14,18,0,Payne,135,9,32,63,PF,8,MIN,15,3,8,39,20
315,22,529,40,298,912,430,Elfrid,211,146,82,58,Payton,2412,89,177,1046,PG,88,ORL,146,40,178,766,390
316,24,13,4,12,22,8,Gary,5,3,6,0,Payton,99,0,9,20,PG,3,MIL,9,1,10,13,7
317,39,10,5,47,70,28,Paul,13,10,25,7,Pierce,277,1,40,81,SF,4,LAC,43,15,16,27,13
318,24,10,4,28,30,16,Marshall,19,8,21,1,Plumlee,170,23,23,40,C,4,NYK,0,0,12,30,16
319,21,12,20,87,115,67,Jakob,57,31,54,4,Poeltl,626,78,113,165,C,17,TOR,0,0,29,115,67
320,23,121,42,396,803,414,Otto,119,99,80,80,Porter,2605,118,193,1075,SF,116,WAS,341,148,44,462,266
321,21,35,11,221,375,183,Bobby,59,39,64,13,Portis,1000,75,94,437,PF,16,CHI,96,32,37,279,151
322,21,97,129,364,985,443,Kristaps,252,198,66,65,Porzingis,2164,111,244,1196,PF,47,NYK,314,112,118,671,331
323,25,49,39,213,377,194,Dwight,141,107,77,3,Powell,1333,93,135,516,C,61,DAL,74,21,34,303,173
324,23,82,14,143,506,227,Norman,159,126,76,18,Powell,1368,26,127,636,SG,52,TOR,173,56,70,333,171
325,23,5,2,18,54,25,Alex,10,8,6,1,Poythress,157,11,14,64,PF,3,PHI,19,6,3,35,19
326,33,18,1,8,24,4,Ronnie,4,3,14,0,Price,134,3,14,14,PG,11,PHO,17,3,3,7,1
327,22,11,3,10,29,13,Tim,3,0,16,0,Quarterman,80,4,6,31,SG,2,POR,13,5,11,16,8
328,22,264,37,486,773,377,Julius,282,204,74,73,Randle,2132,150,248,975,PF,49,LAL,63,17,173,710,360
329,35,122,10,416,964,433,Zach,193,141,73,5,Randolph,1786,182,136,1028,PF,38,MEM,94,21,99,870,412
330,32,110,13,160,890,396,J.J.,202,180,78,78,Redick,2198,11,125,1173,SG,54,LAC,468,201,98,422,195
331,26,26,47,203,285,162,Willie,88,49,71,5,Reed,1031,129,137,374,C,18,MIA,4,1,31,281,161
332,23,140,39,133,513,202,Josh,77,60,53,34,Richardson,1614,35,132,539,SG,60,MIA,227,75,65,286,127
333,21,11,1,20,68,28,Malachi,19,15,22,0,Richardson,198,3,23,79,SG,5,SAC,28,8,8,40,20
334,24,204,10,141,731,323,Austin,191,132,74,29,Rivers,2054,20,187,889,SG,48,LAC,299,111,115,432,212
335,25,79,79,305,463,215,Andre,111,47,79,79,Roberson,2376,98,204,522,SF,94,OKC,184,45,51,279,170
336,31,52,1,34,122,46,Brian,39,33,41,2,Roberts,416,5,18,142,PG,9,CHO,44,17,26,78,29
337,23,47,20,189,338,158,Glenn,76,54,69,27,Robinson,1427,57,63,419,SF,41,IND,125,49,37,213,109
338,25,31,9,139,196,105,Thomas,66,31,48,1,Robinson,560,84,76,241,PF,26,LAL,1,0,46,195,105
339,30,344,4,136,536,210,Sergio,27,18,68,30,Rodriguez,1518,21,95,530,PG,49,PHI,252,92,128,284,118
340,30,461,11,282,561,229,Rajon,50,30,69,42,Rondo,1843,73,144,538,PG,99,CHI,133,50,169,428,179
341,28,283,17,180,977,460,Derrick,253,221,64,64,Rose,2082,66,84,1154,PG,44,NYK,60,13,147,917,447
342,22,131,11,187,411,151,Terry,66,51,74,0,Rozier,1263,40,69,410,PG,46,BOS,179,57,47,232,94
343,26,682,10,237,650,261,Ricky,285,254,75,75,Rubio,2469,68,202,836,PG,128,MIN,196,60,195,454,201
344,30,20,1,20,88,31,Damjan,0,0,45,0,Rudez,314,5,31,82,SF,12,ORL,64,20,9,24,11
345,31,45,23,83,187,70,Brandon,18,13,47,33,Rush,1030,16,42,197,SG,22,MIN,114,44,28,73,26
346,20,303,16,190,867,351,D'Angelo,188,147,63,60,Russell,1811,31,130,984,PG,87,LAL,384,135,176,483,216
347,20,82,32,242,481,192,Domantas,67,44,81,66,Sabonis,1632,46,200,479,PF,39,OKC,159,51,83,322,141
348,28,0,1,1,4,1,Larry,2,2,5,0,Sanders,13,3,5,4,C,1,CLE,0,0,2,4,1
349,22,182,30,401,927,381,Dario,220,172,81,36,Saric,2129,112,162,1040,PF,57,PHI,341,106,183,586,275
350,25,92,6,58,147,61,Tomas,33,23,57,3,Satoransky,719,25,60,154,SG,26,WAS,37,9,38,110,52
351,23,499,16,206,1214,548,Dennis,255,218,79,78,Schroder,2485,42,149,1414,PG,74,ATL,294,100,258,920,448
352,36,37,4,88,151,71,Luis,37,25,36,1,Scola,461,51,63,184,PF,14,BRK,50,17,34,101,54
353,28,17,3,27,59,17,Mike,8,7,18,0,Scott,195,10,12,45,PF,4,ATL,27,4,8,32,13
354,32,107,31,216,395,174,Thabo,75,55,62,42,Sefolosha,1596,54,97,444,SF,96,ATL,120,41,58,275,133
355,27,23,20,101,198,109,Kevin,22,14,49,3,Seraphin,559,41,66,232,PF,7,IND,2,0,29,196,109
356,30,129,3,62,263,100,Ramon,118,91,50,1,Sessions,811,11,43,312,PG,27,CHO,62,21,46,201,79
357,26,109,27,179,489,201,Iman,90,71,76,31,Shumpert,1937,39,150,567,SG,62,CLE,261,94,78,228,107
358,22,17,45,121,205,103,Pascal,32,22,55,38,Siakam,859,64,109,229,PF,26,TOR,7,1,33,198,102
359,27,126,25,140,421,177,Jonathon,132,99,78,8,Simmons,1392,20,146,483,SG,47,SAS,102,30,76,319,147
360,28,9,5,40,83,34,Kyle,17,13,32,2,Singler,385,8,29,88,SF,7,OKC,37,7,11,46,27
361,22,364,34,227,749,269,Marcus,250,203,79,24,Smart,2399,78,192,835,SG,125,BOS,332,94,159,417,175
362,28,418,33,214,749,329,Ish,102,72,81,32,Smith,1955,21,127,758,PG,61,DET,105,28,112,644,301
363,31,62,11,96,356,123,J.R.,15,10,41,35,Smith,1187,17,77,351,SG,40,CLE,271,95,26,85,28
364,30,37,54,194,329,174,Jason,51,35,74,3,Smith,1068,64,168,420,C,21,WAS,78,37,58,251,137
365,25,96,14,226,541,246,Tony,58,47,80,80,Snell,2336,22,125,683,SG,55,MIL,355,144,55,186,102
366,29,65,41,285,548,244,Marreese,137,120,82,2,Speights,1286,88,229,711,C,23,LAC,277,103,69,271,141
367,32,4,1,14,31,14,Tiago,11,9,8,0,Splitter,76,8,8,39,C,1,PHI,6,2,6,25,12
368,23,188,32,205,634,251,Nik,150,122,80,27,Stauskas,2188,21,144,756,SG,45,PHI,359,132,128,275,119
369,23,2,0,1,1,1,Jarnell,2,1,2,0,Stokes,7,1,3,3,C,1,DEN,0,0,0,1,1
370,19,0,1,5,13,3,Diamond,4,4,7,0,Stone,24,1,5,10,C,0,LAC,0,0,2,13,3
371,30,84,0,78,244,91,Rodney,107,80,39,0,Stuckey,696,6,44,281,PG,16,IND,60,19,53,184,72
372,24,3,1,17,47,15,Jared,8,4,11,1,Sullinger,118,10,17,37,PF,4,TOR,18,3,4,29,12
373,22,3,1,2,7,1,Isaiah,2,1,4,0,Taylor,52,1,6,3,PG,1,HOU,2,0,0,5,1
374,28,639,32,297,909,402,Jeff,415,360,82,82,Teague,2657,33,165,1254,PG,100,IND,252,90,216,657,312
375,31,48,13,151,418,156,Mirza,45,35,70,2,Teletovic,1133,11,109,451,PF,12,MIL,305,104,37,113,52
376,30,168,28,152,432,183,Garrett,74,58,65,21,Temple,1728,32,141,506,SG,84,SAC,220,82,78,212,101
377,39,98,20,91,243,105,Jason,29,24,74,0,Terry,1365,15,95,307,SG,46,MIL,171,73,36,72,32
378,27,448,13,162,1473,682,Isaiah,649,590,76,76,Thomas,2569,43,167,2199,PG,70,BOS,646,245,210,827,437
379,28,35,5,110,244,97,Lance,51,43,46,15,Thomas,968,32,85,275,PF,21,NYK,85,38,25,159,59
380,26,160,40,236,1376,644,Klay,218,186,78,78,Thompson,2649,49,139,1742,SG,66,GSW,647,268,128,729,376
381,25,77,84,429,437,262,Tristan,213,106,78,78,Thompson,2336,286,176,630,C,39,CLE,3,0,64,434,262
382,29,41,3,54,210,84,Marcus,27,23,33,1,Thornton,575,22,48,219,SG,19,WAS,80,28,25,130,56
383,22,1,0,1,4,1,Mike,0,0,2,0,Tobey,25,2,2,2,C,0,CHO,0,0,1,4,1
384,31,77,20,186,351,155,Anthony,82,61,65,9,Tolliver,1477,51,109,461,PF,34,SAC,230,90,56,121,65
385,21,220,103,711,1480,802,Karl-Anthony,428,356,82,82,Towns,3030,296,241,2061,C,56,MIN,275,101,212,1205,701
386,28,205,24,211,552,235,Evan,103,85,65,12,Turner,1658,36,121,586,SF,53,POR,118,31,100,434,204
387,20,106,172,450,869,444,Myles,303,245,81,81,Turner,2541,139,262,1173,C,74,IND,115,40,105,754,404
388,34,131,0,51,197,92,Beno,34,32,39,0,Udrih,560,6,29,227,PG,13,DET,32,11,36,165,81
389,21,226,5,75,437,184,Tyler,71,55,61,15,Ulis,1123,20,73,444,PG,48,PHO,79,21,77,358,163
390,23,9,4,14,38,16,Jarrod,7,5,9,0,Uthoff,115,8,8,40,PF,2,DAL,9,3,3,29,13
391,24,57,63,533,702,391,Jonas,217,176,80,80,Valanciunas,2066,226,216,959,C,37,TOR,2,1,106,700,390
392,23,63,7,140,288,102,Denzel,18,14,57,0,Valentine,976,11,86,291,SG,30,CHI,208,73,49,80,29
393,22,35,3,38,111,39,Fred,22,18,37,0,VanVleet,294,4,36,107,PG,16,TOR,29,11,15,82,28
394,34,10,3,15,14,5,Anderson,11,8,14,1,Varejao,92,12,16,18,C,3,GSW,0,0,8,14,5
395,30,5,1,2,8,2,Greivis,3,2,3,0,Vasquez,39,0,6,7,PG,1,BRK,3,1,1,5,1
396,20,23,10,45,156,57,Rashad,5,2,41,2,Vaughn,458,4,32,142,SG,19,MIL,81,26,14,75,31
397,21,31,27,256,270,130,Noah,94,60,74,41,Vonleh,1265,131,154,327,PF,30,POR,20,7,64,250,123
398,26,208,74,603,1031,483,Nikola,160,107,75,55,Vucevic,2163,176,180,1096,C,76,ORL,75,23,117,956,460
399,32,52,2,47,136,42,Sasha,24,17,42,4,Vujacic,408,12,38,124,SG,13,NYK,74,23,16,62,19
400,35,228,41,207,955,414,Dwyane,281,223,60,59,Wade,1792,63,112,1096,SG,86,CHI,145,45,138,810,369
401,25,200,20,135,663,281,Dion,127,82,46,43,Waiters,1384,18,95,729,SG,42,MIA,215,85,103,448,196
402,26,434,22,263,1449,643,Kemba,359,304,79,79,Walker,2739,45,119,1830,PG,85,CHO,602,240,168,847,403
403,26,831,49,267,1435,647,John,527,422,78,78,Wall,2836,59,151,1805,PG,157,WAS,272,89,322,1163,558
404,22,55,27,132,285,114,Taurean,94,74,59,10,Waller-Prince,981,25,96,335,SF,43,ATL,102,33,61,183,81
405,23,75,39,214,814,403,T.J.,154,119,66,59,Warren,2048,125,175,951,SF,76,PHO,98,26,57,716,377
406,32,114,2,73,248,96,C.J.,66,57,62,9,Watson,1012,16,84,281,PG,43,ORL,105,32,47,143,64
407,36,151,48,156,252,135,David,56,43,68,0,West,854,47,105,316,C,42,GSW,8,3,78,244,132
408,28,840,31,727,1941,824,Russell,840,710,81,81,Westbrook,2802,137,190,2558,PG,132,OKC,583,200,438,1358,624
409,24,21,10,57,87,33,Okaro,22,20,35,0,White,471,25,52,98,PF,10,MIA,34,12,18,53,21
410,21,192,36,152,508,204,Isaiah,113,91,73,26,Whitehead,1643,32,175,543,PG,42,BRK,149,44,142,359,160
411,27,57,161,795,973,542,Hassan,358,225,77,77,Whiteside,2513,293,226,1309,C,57,MIA,0,0,154,973,542
412,21,189,30,226,1570,709,Andrew,542,412,82,82,Wiggins,3048,102,183,1933,SF,82,MIN,289,103,187,1281,606
413,26,12,1,8,31,8,C.J.,2,2,22,0,Wilcox,108,4,8,21,SG,2,ORL,15,3,6,16,5
414,24,23,32,198,267,138,Alan,112,70,47,0,Williams,708,94,125,346,C,27,PHO,1,0,37,266,138
415,30,106,53,411,704,297,Marvin,150,131,76,76,Williams,2295,89,134,849,PF,58,CHO,354,124,60,350,173
416,30,4,0,4,23,8,Reggie,7,6,6,0,Williams,79,2,2,27,SF,3,NOP,11,5,0,12,3
417,24,2,1,6,14,4,Kyle,2,1,14,0,Wiltjer,44,4,4,13,PF,3,HOU,13,4,5,1,0
418,20,66,6,71,225,80,Justise,47,29,18,15,Winslow,625,23,52,196,SF,26,MIA,35,7,33,190,73
419,26,7,32,69,103,55,Jeff,48,36,51,1,Withey,432,52,52,146,C,16,UTA,1,0,14,102,55
420,21,2,6,15,23,12,Christian,15,11,13,0,Wood,107,14,11,35,PF,3,CHO,5,0,7,18,12
421,37,11,2,15,68,19,Metta,16,10,25,2,World,160,5,18,57,SF,10,LAL,38,9,7,30,10
422,29,15,20,47,135,83,Brandan,35,23,28,5,Wright,447,31,42,189,PF,11,MEM,1,0,10,134,83
423,24,57,11,32,116,49,Delon,55,42,27,0,Wright,446,16,31,150,PG,27,TOR,30,10,25,86,39
424,21,4,2,20,58,25,James,9,6,29,0,Young,220,6,15,68,SG,10,BOS,35,12,4,23,13
425,24,15,0,16,72,26,Joe,15,11,33,0,Young,135,1,5,68,PG,4,IND,23,5,5,49,21
426,31,58,14,113,633,272,Nick,90,77,60,60,Young,1556,25,137,791,SG,37,LAL,421,170,36,212,102
427,28,122,29,317,687,362,Thaddeus,86,45,74,74,Young,2237,131,135,814,PF,113,IND,118,45,95,569,317
428,24,99,58,270,443,253,Cody,196,133,62,58,Zeller,1725,135,189,639,C,62,CHO,1,0,65,442,253
429,27,42,21,81,158,78,Tyler,39,22,51,5,Zeller,525,43,61,178,C,7,BOS,1,0,20,157,78
430,20,4,5,24,31,10,Stephen,5,3,19,0,Zimmerman,108,11,17,23,C,2,ORL,0,0,3,31,10
431,22,36,16,110,221,88,Paul,40,31,44,18,Zipser,843,15,78,240,SF,15,CHI,99,33,40,122,55
432,19,30,33,118,238,126,Ivica,49,32,38,11,Zubac,609,41,66,284,C,14,LAL,3,0,30,235,126
433,26,0,0,6,17,5,Quincy,3,2,6,0,Acy,48,2,9,13,PF,0,DAL,7,1,2,10,4
434,26,18,15,89,153,65,Quincy,57,43,32,1,Acy,510,18,58,209,PF,14,BRK,83,36,19,70,29
435,23,32,16,110,277,111,Justin,88,70,51,2,Anderson,710,39,64,329,SF,28,DAL,122,37,40,155,74
436,23,34,7,66,162,75,Justin,41,32,24,8,Anderson,518,30,45,203,SF,13,PHI,72,21,26,90,54
437,36,150,17,238,383,147,Matt,66,50,54,13,Barnes,1367,55,138,413,SF,36,SAC,211,69,83,172,78
438,36,45,9,76,90,38,Matt,23,20,20,5,Barnes,410,15,47,114,SF,12,GSW,52,18,24,38,20
439,27,90,3,174,611,269,Bojan,167,146,55,54,Bogdanovic,1482,23,99,783,SF,24,BRK,277,99,93,334,170
440,27,21,4,66,234,107,Bojan,76,71,26,0,Bogdanovic,601,14,47,330,SF,10,WAS,115,45,38,119,62
441,32,49,25,162,81,38,Andrew,11,3,26,21,Bogut,582,56,84,79,C,13,DAL,1,0,43,80,38
442,32,0,0,0,0,0,Andrew,0,0,1,0,Bogut,1,0,2,0,C,0,CLE,0,0,0,0,0
443,30,61,12,93,227,94,Corey,44,32,58,8,Brewer,923,21,104,242,SF,37,HOU,94,22,36,133,72
444,30,36,8,41,121,53,Corey,24,18,24,3,Brewer,358,11,29,129,SF,24,LAL,24,5,19,97,48
445,24,6,1,20,41,14,Anthony,0,0,9,0,Brown,143,6,13,34,SF,5,NOP,24,6,5,17,8
446,24,2,0,5,9,4,Anthony,0,0,2,0,Brown,16,2,2,9,SF,0,ORL,3,1,1,6,3
447,35,51,1,34,77,32,Jose,4,4,24,11,Calderon,292,8,22,80,PG,7,LAL,34,12,26,43,20
448,35,37,0,25,57,23,Jose,8,7,17,2,Calderon,247,7,14,61,PG,4,ATL,30,8,15,27,15
449,28,26,1,70,117,53,Omri,21,12,22,2,Casspi,397,20,23,129,SF,10,SAC,29,11,17,88,42
450,28,0,0,1,9,5,Omri,0,0,1,0,Casspi,24,1,3,12,SF,0,NOP,4,2,2,5,3
451,28,11,2,14,38,19,Omri,8,5,13,0,Casspi,222,6,24,45,SF,13,MIN,10,2,10,28,17
452,23,12,0,3,25,11,Quinn,2,0,5,0,Cook,77,0,6,27,PG,1,DAL,14,5,8,11,6
453,23,14,0,3,41,22,Quinn,3,2,9,0,Cook,111,1,7,52,PG,3,NOP,12,6,5,29,16
