,assists,blocks,date,defensive_rebounds,field_goal_attempts,field_goals,first_name,free_throw_attempts,free_throws,is_home,last_name,offensive_rebounds,opponent,personal_fouls,points,seconds_played,steals,team,three_point_field_goal_attempts,three_point_field_goals,total_rebounds,turnovers
0,7,0,2015-10-27,3,26,14,Stephen,7,7,True,Curry,3,NOP,1,40,2137.0,2,GSW,12,5,6,2
1,5,0,2015-10-27,10,22,12,LeBron,3,0,False,James,0,CHI,3,25,2164.0,1,CLE,5,1,10,1
2,4,0,2015-10-27,2,14,8,Dennis,2,2,True,Schroder,1,DET,1,20,1522.0,2,ATL,5,2,3,1
3,3,2,2015-10-27,11,16,6,Andre,10,6,False,Drummond,8,ATL,4,18,2229.0,1,DET,0,0,19,2
4,7,1,2015-10-27,4,15,7,Mo,3,2,False,Williams,0,CHI,2,19,2229.0,1,CLE,7,3,4,1
5,4,3,2015-10-27,3,11,6,Al,3,2,True,Horford,1,DET,1,15,1814.0,2,ATL,3,1,4,1
6,5,2,2015-10-27,4,6,6,Andrew,0,0,True,Bogut,1,NOP,2,12,1122.0,0,GSW,0,0,5,0
7,9,0,2015-10-27,1,13,7,Ish,4,2,False,Smith,1,GSW,5,17,2281.0,3,NOP,2,1,2,2
8,5,0,2015-10-27,7,10,4,Reggie,5,5,False,Jackson,1,ATL,0,15,1927.0,2,DET,4,2,8,2
9,2,1,2015-10-27,4,14,6,Jimmy,5,5,True,Butler,1,CLE,1,17,2198.0,2,CHI,2,0,5,0
10,1,0,2015-10-27,3,14,7,Kentavious,3,3,False,Caldwell-Pope,1,ATL,1,21,2223.0,1,DET,7,4,4,2
11,4,2,2015-10-27,4,17,6,Kevin,3,3,False,Love,4,CHI,0,18,2089.0,0,CLE,7,3,8,2
12,4,0,2015-10-27,5,19,6,Marcus,6,5,False,Morris,5,ATL,1,18,2225.0,0,DET,4,1,10,0
13,1,0,2015-10-27,7,11,6,Nikola,4,4,True,Mirotic,2,CLE,5,19,1514.0,1,CHI,4,3,9,4
14,3,0,2015-10-27,7,15,7,Paul,4,3,True,Millsap,1,DET,4,19,2160.0,0,ATL,6,2,8,2
15,3,1,2015-10-27,4,12,6,Ersan,2,1,False,Ilyasova,3,ATL,4,16,2066.0,0,DET,6,3,7,3
16,1,1,2015-10-27,1,10,6,Festus,2,1,True,Ezeli,3,NOP,2,13,1021.0,1,GSW,0,0,4,1
17,1,0,2015-10-27,4,5,5,Kendrick,0,0,False,Perkins,0,GSW,1,10,953.0,0,NOP,0,0,4,0
18,0,0,2015-10-27,1,8,5,Dante,1,1,False,Cunningham,1,GSW,2,13,1591.0,0,NOP,3,2,2,0
19,3,0,2015-10-27,6,3,1,Thabo,0,0,True,Sefolosha,1,DET,1,2,1136.0,4,ATL,1,0,7,0
20,1,0,2015-10-27,3,8,5,E'Twaun,0,0,True,Moore,0,CLE,3,11,862.0,0,CHI,2,1,3,0
21,5,0,2015-10-27,1,22,8,Derrick,4,2,True,Rose,0,CLE,0,18,1948.0,1,CHI,2,0,1,2
22,0,0,2015-10-27,4,4,3,Doug,2,1,True,McDermott,0,CLE,0,8,972.0,0,CHI,2,1,4,0
23,4,0,2015-10-27,2,16,7,Jeff,4,3,True,Teague,0,DET,1,18,1912.0,0,ATL,3,1,2,5
24,1,0,2015-10-27,5,5,4,Alonzo,0,0,False,Gee,0,GSW,3,8,1616.0,3,NOP,0,0,5,3
25,1,1,2015-10-27,1,7,2,Marreese,4,4,True,Speights,4,NOP,1,9,642.0,0,GSW,1,1,5,2
26,1,0,2015-10-27,0,7,4,Richard,0,0,False,Jefferson,0,CHI,3,10,1017.0,1,CLE,4,2,0,1
27,3,0,2015-10-27,4,12,3,Harrison,2,1,True,Barnes,5,NOP,3,8,1962.0,1,GSW,5,1,9,1
28,2,0,2015-10-27,5,12,3,Draymond,2,2,True,Green,3,NOP,5,10,1766.0,1,GSW,5,2,8,1
29,2,1,2015-10-27,3,6,3,Shaun,0,0,True,Livingston,0,NOP,1,6,1280.0,0,GSW,2,0,3,0
30,4,0,2015-10-27,7,0,0,Joakim,2,0,True,Noah,2,CLE,1,0,1027.0,1,CHI,0,0,9,1
31,1,0,2015-10-27,4,7,2,Ryan,5,4,False,Anderson,2,GSW,2,9,1720.0,1,NOP,3,1,6,3
32,2,0,2015-10-27,1,1,1,Lamar,2,2,True,Patterson,0,DET,4,5,1098.0,0,ATL,1,1,1,0
33,3,0,2015-10-27,4,10,3,J.R.,4,2,False,Smith,1,CHI,4,8,1827.0,1,CLE,2,0,5,0
34,4,0,2015-10-27,4,17,5,Eric,2,2,False,Gordon,0,GSW,1,14,2009.0,1,NOP,7,2,4,4
35,4,0,2015-10-27,3,8,3,Matthew,0,0,False,Dellavedova,1,CHI,1,6,1212.0,0,CLE,2,0,4,1
36,3,0,2015-10-27,1,10,3,Stanley,0,0,False,Johnson,3,ATL,1,7,1469.0,0,DET,3,1,4,1
37,0,0,2015-10-27,2,9,4,Tony,2,1,True,Snell,0,CLE,4,11,1728.0,0,CHI,5,2,2,1
38,0,0,2015-10-27,4,5,3,Aron,0,0,False,Baynes,1,ATL,2,6,651.0,0,DET,0,0,5,1
39,3,0,2015-10-27,4,3,1,Andre,0,0,True,Iguodala,1,NOP,2,2,1403.0,1,GSW,1,0,5,1
40,0,3,2015-10-27,8,3,1,Taj,4,3,True,Gibson,2,CLE,6,5,1326.0,0,CHI,0,0,10,3
41,0,6,2015-10-27,2,7,1,Pau,0,0,True,Gasol,0,CLE,1,2,1893.0,1,CHI,1,0,2,0
42,0,1,2015-10-27,1,5,2,Tiago,0,0,True,Splitter,3,DET,4,4,978.0,0,ATL,0,0,4,0
43,2,3,2015-10-27,5,20,4,Anthony,15,10,False,Davis,1,GSW,4,18,2071.0,0,NOP,2,0,6,5
44,0,1,2015-10-27,1,1,0,Anderson,2,2,False,Varejao,1,CHI,1,2,693.0,0,CLE,0,0,2,0
45,0,0,2015-10-27,1,7,3,Alexis,0,0,False,Ajinca,3,GSW,3,6,1016.0,0,NOP,0,0,4,1
46,2,2,2015-10-27,3,6,2,Timofey,2,1,False,Mozgov,2,CHI,2,5,1254.0,0,CLE,0,0,5,3
47,0,0,2015-10-27,10,4,1,Tristan,0,0,False,Thompson,2,CHI,4,2,1495.0,1,CLE,0,0,12,1
48,0,0,2015-10-27,1,4,2,Mike,0,0,True,Scott,0,DET,0,4,329.0,0,ATL,2,0,1,0
49,1,0,2015-10-27,2,9,3,Kyle,0,0,True,Korver,0,DET,4,7,1722.0,1,ATL,5,1,2,1
50,3,1,2015-10-27,5,8,3,Klay,3,3,True,Thompson,0,NOP,5,9,1586.0,1,GSW,2,0,5,7
51,3,0,2015-10-27,0,1,0,Nate,0,0,False,Robinson,0,GSW,5,0,1143.0,1,NOP,1,0,0,0
52,0,0,2015-10-27,0,0,0,Brandon,0,0,True,Rush,0,NOP,0,0,100.0,0,GSW,0,0,0,0
53,4,0,2015-10-27,0,6,1,Steve,0,0,False,Blake,0,ATL,1,3,953.0,1,DET,5,1,0,3
54,0,0,2015-10-27,0,0,0,James,2,2,True,Michael,0,NOP,4,2,151.0,1,GSW,0,0,0,2
55,0,0,2015-10-27,1,4,1,Jodie,0,0,False,Meeks,1,ATL,1,2,657.0,0,DET,0,0,2,1
56,0,0,2015-10-27,2,9,3,Aaron,0,0,True,Brooks,0,CLE,1,6,932.0,0,CHI,1,0,2,2
57,0,1,2015-10-27,0,2,0,James,0,0,False,Jones,0,CHI,1,0,229.0,0,CLE,2,0,0,0
58,0,0,2015-10-27,0,2,0,Jared,0,0,False,Cunningham,0,CHI,0,0,191.0,0,CLE,0,0,0,0
59,0,0,2015-10-27,1,1,0,Mike,0,0,True,Muscala,0,DET,2,0,479.0,0,ATL,0,0,1,1
60,2,1,2015-10-27,5,6,0,Leandro,0,0,True,Barbosa,1,NOP,3,0,1230.0,0,GSW,2,0,6,3
61,1,0,2015-10-27,7,3,0,Kent,0,0,True,Bazemore,0,DET,3,0,1250.0,0,ATL,1,0,7,4
62,1,0,2015-10-28,5,22,14,C.J.,3,3,True,McCollum,1,NOP,3,37,2243.0,1,POR,9,6,6,0
63,14,0,2015-10-28,2,17,10,Ricky,7,6,False,Rubio,0,LAL,3,28,1949.0,1,MIN,4,2,2,1
64,6,0,2015-10-28,3,11,9,Jimmy,3,3,False,Butler,1,BRK,0,24,2059.0,2,CHI,3,3,4,1
65,4,0,2015-10-28,6,20,14,Blake,7,5,False,Griffin,2,SAC,3,33,2295.0,0,LAC,0,0,8,2
66,10,0,2015-10-28,1,23,12,Russell,7,6,True,Westbrook,1,SAS,3,33,2219.0,2,OKC,6,3,2,5
67,0,2,2015-10-28,7,22,13,Kawhi,5,5,False,Leonard,1,OKC,3,32,2119.0,3,SAS,3,1,8,3
68,4,2,2015-10-28,7,17,7,Greg,10,8,True,Monroe,7,NYK,3,22,2071.0,2,MIL,0,0,14,0
69,3,3,2015-10-28,6,15,7,Danilo,6,6,False,Gallinari,2,HOU,1,23,2136.0,1,DEN,5,3,8,0
70,7,0,2015-10-28,1,19,10,Isaiah,7,6,True,Thomas,1,PHI,1,27,1749.0,3,BOS,6,1,2,3
71,0,2,2015-10-28,8,17,10,Anthony,4,2,False,Davis,2,POR,1,25,2439.0,2,NOP,5,3,10,2
72,1,1,2015-10-28,4,15,10,Derrick,8,6,False,Favors,2,DET,3,26,2082.0,1,UTA,0,0,6,2
73,2,1,2015-10-28,3,17,10,Brook,7,6,True,Lopez,4,CHI,2,26,2000.0,0,BRK,0,0,7,3
74,11,0,2015-10-28,5,14,6,Chris,6,5,False,Paul,0,SAC,1,18,2194.0,2,LAC,4,1,5,2
75,6,0,2015-10-28,5,17,7,DeMar,16,10,True,DeRozan,0,IND,2,25,2152.0,2,TOR,2,1,5,2
76,0,1,2015-10-28,14,11,8,Jonas,6,5,True,Valanciunas,1,IND,4,21,1937.0,0,TOR,0,0,15,2
77,3,1,2015-10-28,10,21,10,DeMarcus,11,8,True,Cousins,3,LAC,6,32,2077.0,0,SAC,5,4,13,8
78,1,1,2015-10-28,10,13,5,Chris,10,9,True,Bosh,0,CHO,1,21,1939.0,1,MIA,5,2,10,1
79,6,5,2015-10-28,6,18,9,John,6,2,False,Wall,1,ORL,3,22,2363.0,3,WAS,6,2,7,6
80,1,1,2015-10-28,3,17,8,Derrick,9,7,False,Williams,4,MIL,1,24,1279.0,0,NYK,3,1,7,2
81,0,0,2015-10-28,10,11,7,Enes,1,1,True,Kanter,6,SAS,1,15,1445.0,0,OKC,0,0,16,0
82,0,2,2015-10-28,8,11,5,Andre,11,8,True,Drummond,2,UTA,2,18,2167.0,1,DET,0,0,10,0
83,1,3,2015-10-28,6,10,8,Kenneth,6,2,False,Faried,3,HOU,5,18,1850.0,1,DEN,0,0,9,2
84,6,0,2015-10-28,3,14,7,Raymond,2,2,False,Felton,1,PHO,2,18,1989.0,0,DAL,3,2,4,0
85,1,2,2015-10-28,3,16,10,Jahlil,6,6,False,Okafor,4,BOS,4,26,2285.0,1,PHI,0,0,7,8
86,11,0,2015-10-28,5,21,8,Damian,4,4,True,Lillard,0,NOP,2,21,2154.0,2,POR,7,1,5,4
87,1,1,2015-10-28,9,10,5,Nikola,4,4,False,Mirotic,0,BRK,3,18,1777.0,2,CHI,8,4,9,2
88,3,0,2015-10-28,5,6,4,Sasha,3,2,False,Vujacic,1,MIL,1,11,1725.0,4,NYK,2,1,6,0
89,5,0,2015-10-28,6,10,4,Greivis,8,8,True,Vasquez,1,NYK,2,18,1759.0,0,MIL,4,2,7,2
90,4,1,2015-10-28,3,16,5,Kemba,9,8,False,Walker,1,MIA,2,19,2081.0,2,CHO,4,1,4,0
91,8,0,2015-10-28,9,17,4,Paul,10,9,False,George,3,TOR,3,17,2195.0,3,IND,4,0,12,3
92,6,2,2015-10-28,5,21,6,James,9,8,True,Harden,1,DEN,2,22,2183.0,2,HOU,12,2,6,3
93,5,1,2015-10-28,2,16,7,Dwyane,6,6,True,Wade,1,CHO,2,20,1740.0,0,MIA,0,0,3,1
94,3,0,2015-10-28,1,13,6,Eric,7,5,False,Gordon,1,POR,1,20,2447.0,1,NOP,8,3,2,1
95,4,2,2015-10-28,5,4,1,Roy,10,10,True,Hibbert,5,MIN,4,12,1687.0,0,LAL,0,0,10,2
96,2,1,2015-10-28,3,10,6,George,3,2,False,Hill,0,TOR,5,19,2261.0,2,IND,7,5,3,2
97,6,0,2015-10-28,2,17,8,Kyle,6,5,True,Lowry,1,IND,4,23,2338.0,2,TOR,4,2,3,5
98,1,1,2015-10-28,2,13,6,Lou,7,7,True,Williams,0,MIN,3,21,1647.0,0,LAL,6,2,2,1
99,6,3,2015-10-28,0,5,4,Boris,0,0,False,Diaw,0,OKC,1,9,1208.0,2,SAS,1,1,0,1
100,0,0,2015-10-28,1,15,6,Kevin,12,11,False,Martin,0,LAL,2,23,1738.0,0,MIN,5,0,1,0
101,1,0,2015-10-28,4,24,8,Kobe,5,5,True,Bryant,0,MIN,1,24,1736.0,2,LAL,13,3,4,0
102,3,1,2015-10-28,5,9,5,Jon,4,3,True,Leuer,2,DAL,3,14,1213.0,0,PHO,3,1,7,0
103,3,0,2015-10-28,2,10,5,Langston,2,2,False,Galloway,2,MIL,4,16,1488.0,0,NYK,5,4,4,0
104,3,0,2015-10-28,4,7,4,Jae,4,4,True,Crowder,2,PHI,3,14,1872.0,2,BOS,4,2,6,3
105,3,1,2015-10-28,8,11,7,Pau,2,2,False,Gasol,1,BRK,2,16,1814.0,0,CHI,0,0,9,3
106,5,1,2015-10-28,2,8,3,Marcus,4,4,True,Smart,0,PHI,3,13,1943.0,2,BOS,6,3,2,1
107,7,0,2015-10-28,2,8,5,Deron,0,0,False,Williams,0,PHO,2,12,1203.0,1,DAL,2,2,2,1
108,3,0,2015-10-28,11,14,7,Kevin,1,1,False,Love,2,MEM,2,17,1731.0,0,CLE,7,2,13,3
109,0,0,2015-10-28,9,6,5,Ed,2,2,True,Davis,2,NOP,5,12,1747.0,1,POR,0,0,11,0
110,1,2,2015-10-28,4,11,6,Amir,2,2,True,Johnson,3,PHI,3,15,1202.0,0,BOS,2,1,7,1
111,5,0,2015-10-28,1,7,4,Jerian,2,2,False,Grant,0,MIL,2,10,1451.0,3,NYK,1,0,1,0
112,2,0,2015-10-28,6,14,6,Isaiah,2,2,False,Canaan,1,BOS,0,18,2279.0,1,PHI,10,4,7,3
113,1,2,2015-10-28,4,6,5,Kosta,0,0,True,Koufos,3,LAC,2,10,1352.0,1,SAC,0,0,7,1
114,0,1,2015-10-28,5,13,6,Andrea,5,5,True,Bargnani,2,CHI,4,17,1329.0,1,BRK,1,0,7,1
115,1,1,2015-10-28,3,8,4,Aaron,6,4,True,Gordon,4,WAS,0,12,1021.0,0,ORL,2,0,7,0
116,1,0,2015-10-28,9,20,9,Ryan,1,0,False,Anderson,0,POR,1,21,2312.0,1,NOP,9,3,9,2
117,1,0,2015-10-28,3,14,8,Al,3,1,False,Jefferson,2,MIA,1,17,1306.0,1,CHO,0,0,5,1
118,0,3,2015-10-28,1,7,4,Clint,2,1,True,Capela,6,DEN,2,9,1495.0,2,HOU,0,0,7,1
119,3,2,2015-10-28,5,8,5,Ian,0,0,False,Mahinmi,3,TOR,6,10,1487.0,2,IND,0,0,8,1
120,3,1,2015-10-28,8,10,5,Dirk,0,0,False,Nowitzki,1,PHO,2,11,1243.0,1,DAL,1,1,9,0
121,1,0,2015-10-28,2,5,5,Lance,3,3,False,Thomas,1,MIL,1,13,1171.0,0,NYK,0,0,3,1
122,0,1,2015-10-28,3,19,9,Bradley,7,4,False,Beal,3,ORL,2,24,2256.0,0,WAS,8,2,6,4
123,2,2,2015-10-28,10,13,5,Nerlens,7,4,False,Noel,3,BOS,4,14,2102.0,3,PHI,0,0,13,3
124,2,0,2015-10-28,8,20,7,Victor,2,2,True,Oladipo,3,WAS,2,17,2158.0,2,ORL,8,1,11,1
125,0,0,2015-10-28,3,7,6,Devin,3,1,True,Booker,0,DAL,2,14,1280.0,1,PHO,2,1,3,0
126,2,1,2015-10-28,7,8,6,Jared,0,0,True,Sullinger,0,PHI,3,12,1263.0,1,BOS,2,0,7,1
127,3,0,2015-10-28,1,9,5,Matthew,0,0,False,Dellavedova,0,MEM,2,12,1079.0,2,CLE,4,2,1,0
128,1,1,2015-10-28,2,8,5,Luol,0,0,True,Deng,1,CHO,2,13,1825.0,1,MIA,3,3,3,1
129,7,0,2015-10-28,0,8,5,Manu,0,0,False,Ginobili,0,OKC,0,11,1130.0,2,SAS,1,1,0,3
130,8,0,2015-10-28,6,15,5,Elfrid,0,0,True,Payton,4,WAS,1,11,2086.0,1,ORL,3,1,10,2
131,1,1,2015-10-28,5,5,4,Joffrey,2,2,False,Lauvergne,2,HOU,3,11,1293.0,0,DEN,1,1,7,1
132,1,0,2015-10-28,6,14,6,Alec,7,6,False,Burks,0,DET,4,18,1586.0,0,UTA,0,0,6,0
133,0,0,2015-10-28,6,19,6,Kevin,8,8,True,Durant,0,SAS,2,22,2070.0,0,OKC,6,2,6,1
134,2,2,2015-10-28,6,6,4,Marcin,2,2,False,Gortat,2,ORL,1,10,2139.0,0,WAS,0,0,8,2
135,3,1,2015-10-28,7,10,2,Zaza,6,6,False,Pachulia,3,PHO,2,10,1500.0,2,DAL,0,0,10,1
136,1,0,2015-10-28,0,14,6,C.J.,2,2,False,Miles,1,TOR,3,18,2140.0,3,IND,8,4,1,3
137,2,0,2015-10-28,9,13,5,Julius,6,5,True,Randle,2,MIN,3,15,1804.0,0,LAL,0,0,11,1
138,3,2,2015-10-28,4,10,4,Kyle,0,0,False,O'Quinn,7,MIL,4,8,1409.0,1,NYK,1,0,11,1
139,7,0,2015-10-28,5,10,4,J.R.,0,0,False,Smith,2,MEM,2,9,2031.0,1,CLE,2,1,7,1
140,1,1,2015-10-28,5,11,5,Kentavious,4,4,True,Caldwell-Pope,0,UTA,2,16,2148.0,0,DET,5,2,5,2
141,4,0,2015-10-28,6,14,5,DeMarre,6,3,True,Carroll,2,IND,2,14,2471.0,2,TOR,4,1,8,2
142,3,0,2015-10-28,2,11,5,Derrick,5,5,False,Rose,0,BRK,2,15,1766.0,1,CHI,1,0,2,2
143,2,0,2015-10-28,1,10,5,Jeremy,6,5,False,Lin,0,MIA,3,17,1621.0,0,CHO,3,2,1,2
144,4,0,2015-10-28,1,5,2,D.J.,4,4,True,Augustin,0,SAS,1,8,775.0,3,OKC,0,0,1,1
145,1,0,2015-10-28,10,10,6,Karl-Anthony,2,2,False,Towns,2,LAL,4,14,1913.0,0,MIN,1,0,12,3
146,1,0,2015-10-28,5,6,3,Archie,6,5,True,Goodwin,0,DAL,0,12,1044.0,0,PHO,2,1,5,1
147,4,0,2015-10-28,2,14,7,Reggie,7,4,True,Jackson,0,UTA,1,19,1875.0,0,DET,3,1,2,4
148,3,1,2015-10-28,6,12,5,Meyers,0,0,True,Leonard,2,NOP,2,12,2042.0,1,POR,7,2,8,2
149,1,1,2015-10-28,3,11,3,Kristaps,12,9,False,Porzingis,2,MIL,3,16,1455.0,1,NYK,2,1,5,2
150,0,0,2015-10-28,2,8,5,Nick,0,0,True,Young,0,MIN,3,14,1144.0,0,LAL,7,4,2,0
151,3,1,2015-10-28,5,14,7,Tobias,2,1,True,Harris,2,WAS,4,15,1865.0,0,ORL,3,0,7,2
152,2,0,2015-10-28,4,13,5,Rodney,6,6,False,Stuckey,0,TOR,2,16,1452.0,1,IND,1,0,4,2
153,1,1,2015-10-28,1,5,4,Jared,4,3,False,Cunningham,0,MEM,2,12,909.0,0,CLE,1,1,1,1
154,0,0,2015-10-28,3,6,5,Richard,1,1,False,Jefferson,0,MEM,3,14,1100.0,0,CLE,3,3,3,2
155,6,0,2015-10-28,5,4,3,Mason,3,1,True,Plumlee,1,NOP,4,7,1133.0,0,POR,0,0,6,0
156,4,0,2015-10-28,3,3,1,Mario,5,5,True,Chalmers,0,CHO,2,8,1027.0,2,MIA,2,1,3,2
157,6,0,2015-10-28,0,12,5,Darren,5,2,True,Collison,1,LAC,3,13,1822.0,1,SAC,4,1,1,1
158,1,4,2015-10-28,10,6,4,DeAndre,3,0,False,Jordan,2,SAC,5,8,1626.0,0,LAC,0,0,12,1
159,0,0,2015-10-28,6,8,4,Paul,4,3,False,Pierce,1,SAC,0,12,1440.0,0,LAC,4,1,7,1
160,3,0,2015-10-28,8,10,4,Marvin,2,2,False,Williams,2,MIA,1,10,2272.0,0,CHO,5,0,10,1
161,0,1,2015-10-28,2,13,6,Terrence,5,3,True,Jones,4,DEN,4,15,1712.0,1,HOU,2,0,6,2
162,0,0,2015-10-28,8,4,2,Cody,4,3,False,Zeller,4,MIA,2,7,1799.0,1,CHO,0,0,12,1
163,0,3,2015-10-28,3,8,3,Tim,2,2,False,Duncan,3,OKC,2,8,1557.0,2,SAS,0,0,6,1
164,0,1,2015-10-28,5,4,3,Jeremy,0,0,False,Evans,1,PHO,1,7,1544.0,1,DAL,1,1,6,0
165,3,0,2015-10-28,5,16,7,Rudy,2,1,True,Gay,1,LAC,2,16,1881.0,0,SAC,3,1,6,2
166,1,0,2015-10-28,1,15,7,Gerald,0,0,True,Green,0,CHO,4,19,1825.0,0,MIA,8,5,1,2
167,1,0,2015-10-28,5,10,5,Marcus,3,3,True,Morris,1,UTA,3,14,2129.0,0,DET,1,1,6,2
168,0,0,2015-10-28,3,10,5,Will,0,0,False,Barton,1,HOU,0,11,1174.0,1,DEN,2,1,4,0
169,4,0,2015-10-28,3,17,6,Michael,9,8,True,Carter-Williams,2,NYK,4,20,2033.0,1,MIL,1,0,5,6
170,0,1,2015-10-28,5,6,4,Rondae,0,0,True,Hollis-Jefferson,0,CHI,0,8,1455.0,2,BRK,0,0,5,1
171,3,0,2015-10-28,1,9,5,Aaron,0,0,False,Brooks,0,BRK,4,12,984.0,1,CHI,6,2,1,1
172,5,0,2015-10-28,6,13,4,LeBron,8,4,False,James,1,MEM,1,12,1848.0,3,CLE,3,0,7,3
173,5,0,2015-10-28,6,10,3,Otto,0,0,False,Porter,2,ORL,1,7,2215.0,2,WAS,5,1,8,1
174,5,1,2015-10-28,5,5,2,Gary,0,0,False,Harris,0,HOU,4,5,1769.0,3,DEN,2,1,5,1
175,0,0,2015-10-28,5,7,2,Jerami,5,5,False,Grant,1,BOS,2,9,1597.0,2,PHI,1,0,6,0
176,2,1,2015-10-28,4,6,3,Tony,0,0,True,Allen,3,CLE,1,6,1359.0,2,MEM,0,0,7,2
177,6,0,2015-10-28,4,10,3,Ty,6,4,True,Lawson,0,DEN,0,12,2202.0,0,HOU,3,2,4,3
178,8,1,2015-10-28,0,8,3,Shane,0,0,True,Larkin,0,CHI,3,6,1393.0,3,BRK,2,0,0,2
179,0,0,2015-10-28,5,11,5,Zach,4,2,True,Randolph,3,CLE,1,12,1854.0,1,MEM,1,0,8,2
180,0,0,2015-10-28,4,9,5,JaKarr,3,3,False,Sampson,0,BOS,1,13,1617.0,1,PHI,1,0,4,3
181,3,0,2015-10-28,2,10,5,Jordan,6,4,True,Clarkson,0,MIN,4,14,1783.0,0,LAL,2,0,2,2
182,6,2,2015-10-28,1,8,4,Goran,0,0,True,Dragic,0,CHO,4,8,1853.0,0,MIA,0,0,1,1
183,6,0,2015-10-28,4,8,2,Mike,4,4,True,Conley,0,CLE,1,8,1766.0,0,MEM,2,0,4,1
184,1,0,2015-10-28,0,9,5,Jamal,2,1,False,Crawford,0,SAC,2,11,1268.0,1,LAC,1,0,0,0
185,1,0,2015-10-28,2,4,4,Montrezl,0,0,True,Harrell,1,DEN,4,8,950.0,0,HOU,0,0,3,0
186,3,0,2015-10-28,6,15,4,Joe,3,2,True,Johnson,4,CHI,3,10,1941.0,1,BRK,2,0,10,0
187,0,0,2015-10-28,1,5,4,Charlie,0,0,False,Villanueva,0,PHO,3,10,879.0,0,DAL,3,2,1,0
188,0,2,2015-10-28,8,7,3,Al-Farouq,2,2,True,Aminu,0,NOP,0,9,1868.0,1,POR,3,1,8,3
189,7,0,2015-10-28,2,12,3,Marco,0,0,True,Belinelli,0,LAC,3,9,1917.0,1,SAC,7,3,2,0
190,0,0,2015-10-28,0,11,5,J.J.,3,3,False,Redick,0,SAC,3,15,1845.0,1,LAC,5,2,0,2
191,2,0,2015-10-28,1,5,3,Lance,0,0,False,Stephenson,1,SAC,0,7,1148.0,1,LAC,2,1,2,1
192,3,0,2015-10-28,2,10,4,Zach,0,0,False,LaVine,1,LAL,0,8,1196.0,1,MIN,2,0,3,0
193,1,0,2015-10-28,6,7,4,Dwight,8,4,False,Powell,0,PHO,4,12,1039.0,0,DAL,0,0,6,1
194,1,1,2015-10-28,3,12,4,LaMarcus,4,3,False,Aldridge,2,OKC,2,11,1914.0,0,SAS,1,0,5,0
195,6,0,2015-10-28,3,15,6,Rodney,0,0,False,Hood,1,DET,5,12,1765.0,0,UTA,7,0,4,1
196,1,0,2015-10-28,3,7,3,Wesley,2,1,False,Matthews,0,PHO,2,9,1566.0,1,DAL,4,2,3,0
197,2,1,2015-10-28,5,6,3,Nemanja,0,0,False,Bjelica,0,LAL,5,8,1356.0,0,MIN,4,2,5,0
198,0,0,2015-10-28,5,7,3,Tony,2,2,False,Snell,0,BRK,3,10,1305.0,0,CHI,4,2,5,0
199,0,0,2015-10-28,1,7,4,Caron,0,0,True,Butler,1,LAC,1,8,760.0,1,SAC,1,0,2,0
200,0,0,2015-10-28,3,10,3,Stanley,4,4,True,Johnson,2,UTA,3,11,1175.0,0,DET,3,1,5,0
201,5,0,2015-10-28,2,8,3,Mo,0,0,False,Williams,0,MEM,1,9,1358.0,0,CLE,6,3,2,2
202,4,0,2015-10-28,3,12,4,Eric,7,5,True,Bledsoe,1,DAL,4,13,1883.0,0,PHO,2,0,4,2
203,2,1,2015-10-28,2,9,2,Courtney,2,2,True,Lee,0,CLE,0,7,1876.0,2,MEM,4,1,2,0
204,0,0,2015-10-28,1,5,3,Shabazz,4,3,False,Muhammad,0,LAL,1,10,1135.0,0,MIN,2,1,1,1
205,2,0,2015-10-28,3,3,1,Thomas,4,2,True,Robinson,2,CHI,0,4,880.0,2,BRK,0,0,5,1
206,0,0,2015-10-28,4,9,4,Kris,2,2,False,Humphries,2,ORL,2,11,1560.0,1,WAS,3,1,6,3
207,5,1,2015-10-28,4,8,2,David,4,4,True,Lee,1,PHI,3,8,1317.0,0,BOS,0,0,5,2
208,0,0,2015-10-28,0,5,4,E'Twaun,0,0,False,Moore,0,BRK,0,9,1017.0,1,CHI,2,1,0,2
209,2,0,2015-10-28,3,7,3,Patty,2,1,False,Mills,0,OKC,3,9,1331.0,0,SAS,3,2,3,0
210,3,0,2015-10-28,1,6,3,Raul,0,0,False,Neto,0,DET,1,8,1587.0,0,UTA,2,2,1,1
211,0,1,2015-10-28,4,6,3,Maurice,0,0,True,Harkless,0,NOP,0,8,1093.0,0,POR,3,2,4,1
212,1,3,2015-10-28,12,6,3,Rudy,0,0,False,Gobert,0,DET,4,6,2245.0,1,UTA,0,0,12,3
213,3,1,2015-10-28,5,13,6,Brandon,2,2,True,Knight,1,DAL,4,15,2065.0,0,PHO,4,1,6,6
214,0,0,2015-10-28,0,6,3,Anthony,0,0,True,Morrow,0,SAS,1,8,1298.0,1,OKC,4,2,0,0
215,2,2,2015-10-28,6,13,5,Nikola,0,0,True,Vucevic,1,WAS,4,10,1709.0,1,ORL,0,0,7,2
216,1,0,2015-10-28,4,4,3,Udonis,0,0,True,Haslem,0,CHO,2,6,638.0,1,MIA,1,0,4,1
217,7,0,2015-10-28,4,3,1,Steve,0,0,True,Blake,0,UTA,0,2,1005.0,0,DET,1,0,4,1
218,2,1,2015-10-28,7,4,2,Kevin,0,0,False,Garnett,0,LAL,2,4,773.0,0,MIN,0,0,7,0
